Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
4347351361,2019-11-13 00:29:45,2019-10-31 12:08:00,Yorba Linda,California,714,Home improvement  & cleaning,N
3018258344,2019-11-13 00:31:00,2019-07-25 14:01:00,Odenton,Maryland,301,"Calls pretending to be government, businesses, or family and friends",Y
6195692244,2019-11-13 00:31:16,2019-09-13 09:43:00,Los Angeles,California,925,Work from home  & other ways to make money,Y
4347351361,2019-11-13 00:31:36,2019-10-31 12:07:00,Yorba Linda,California,714,Home improvement  & cleaning,N
4347351361,2019-11-13 00:32:46,2019-10-31 12:06:00,Yorba Linda,California,714,Home improvement  & cleaning,N
0859116961,2019-11-13 00:33:39,2019-11-12 15:00:00,Shoreline WA,Washington,206,No Subject Provided,Y
4347351361,2019-11-13 00:33:48,2019-10-31 12:04:00,Yorba Linda,California,714,Home improvement  & cleaning,N
8777729783,2019-11-13 00:34:52,2019-09-17 10:17:00,Los Angeles,California,925,Work from home  & other ways to make money,Y
4347351361,2019-11-13 00:35:18,2019-10-31 12:03:00,Yorba Linda,California,714,Home improvement  & cleaning,N
6107588397,2019-11-13 00:36:41,2019-11-01 10:30:00,Yorba Linda,California,714,Home improvement  & cleaning,N
4630736118,2019-11-13 00:38:07,2019-11-12 10:00:00,,Ohio,216,No Subject Provided,N
8777729783,2019-11-13 00:37:27,2019-09-18 12:16:00,Los Angeles,California,925,"Reducing your debt (credit cards, mortgage, student loans)",Y
7149558594,2019-11-13 00:37:46,2019-11-01 09:02:00,Yorba Linda,California,714,Home improvement  & cleaning,N
6512402006,2019-11-13 00:39:16,2019-11-12 19:30:00,,Minnesota,612,No Subject Provided,Y
7149558894,2019-11-13 00:39:43,2019-11-01 09:02:00,Yorba Linda,California,714,Home improvement  & cleaning,N
3238780680,2019-11-13 00:42:27,2019-10-31 13:53:00,Yorba Linda,California,714,Home improvement  & cleaning,N
4153233768,2019-11-13 00:43:24,2019-11-12 14:30:00,,"British Columbia, Canada",310,Other,Y
9252717043,2019-11-13 00:43:36,2019-11-12 12:56:00,,California,925,Dropped call or no message,Y
4402019692,2019-11-13 00:45:05,2019-11-12 12:32:00,,Ohio,216,No Subject Provided,N
2885481502,2019-11-13 00:45:06,2019-11-12 15:12:00,Junction,Texas,214,No Subject Provided,Y
7542105628,2019-11-13 00:45:49,2019-11-12 13:15:00,Rogers,Minnesota,952,Dropped call or no message,Y
7542105628,2019-11-13 00:45:50,2019-11-12 13:15:00,Rogers,Minnesota,952,Dropped call or no message,Y
7408655745,2019-11-13 00:46:44,2019-11-12 18:24:00,,Ohio,216,No Subject Provided,Y
3056975130,2019-11-13 00:47:23,2019-11-11 09:11:00,Las Vegas,Nevada,305,No Subject Provided,N
4256339579,2019-11-13 00:48:43,2019-11-06 13:50:00,,Washington,425,No Subject Provided,Y
7608945026,2019-11-13 00:49:23,2019-11-12 16:51:00,Palm Springs,California,760,Medical  & prescriptions,Y
4157617094,2019-11-13 00:49:55,2019-10-23 11:56:00,,Washington,425,No Subject Provided,Y
3165367465,2019-11-13 00:51:21,2019-11-12 15:20:00,Palm Springs,California,760,Medical  & prescriptions,Y
8005921160,2019-11-13 00:53:01,2019-11-12 18:16:00,Ewing,New Jersey,340,"Calls pretending to be government, businesses, or family and friends",Y
5732126398,2019-11-13 00:53:27,2019-11-12 13:49:00,Palm Springs,California,760,Medical  & prescriptions,Y
6505582156,2019-11-13 00:54:26,2019-11-12 13:02:00,Burlingame,California,650,Dropped call or no message,Y
4799688879,2019-11-13 00:55:45,2019-11-12 16:49:00,,Arkansas,479,No Subject Provided,Y
6505585712,2019-11-13 00:55:57,2019-11-12 13:10:00,Burlingame,California,650,Dropped call or no message,Y
,2019-11-13 00:59:10,2019-11-12 16:23:00,,Arkansas,479,No Subject Provided,Y
5129028900,2019-11-13 00:59:21,2019-09-06 09:12:00,,Washington,425,"Calls pretending to be government, businesses, or family and friends",Y
6614988074,2019-11-13 00:59:35,2019-11-12 17:54:00,,California,714,Dropped call or no message,N
4015048511,2019-11-13 01:00:02,2019-11-12 16:43:00,,Rhode Island,401,No Subject Provided,
4252797859,2019-11-13 01:00:29,2019-08-28 09:54:00,,Washington,425,No Subject Provided,Y
4013714313,2019-11-13 01:01:33,2019-11-12 16:41:00,,Rhode Island,401,No Subject Provided,
4253154720,2019-11-13 01:01:23,2019-06-29 13:51:00,,Washington,425,No Subject Provided,Y
5299074898,2019-11-13 01:02:23,2019-06-08 15:45:00,,Washington,425,No Subject Provided,Y
5409293477,2019-11-13 01:02:59,2019-11-12 15:46:00,,Rhode Island,401,No Subject Provided,Y
6198249096,2019-11-13 01:05:52,2019-11-10 14:24:00,San Diego,California,619,No Subject Provided,Y
8003042043,2019-11-13 01:06:28,2019-09-07 13:02:00,,Washington,425,No Subject Provided,N
5098592063,2019-11-13 01:07:43,2019-07-31 15:45:00,,Washington,425,No Subject Provided,N
4259587890,2019-11-13 01:08:21,2019-08-07 10:16:00,,Washington,425,No Subject Provided,N
2122444545,2019-11-13 01:09:01,2019-07-25 11:06:00,,Washington,425,No Subject Provided,N
3604541900,2019-11-13 01:10:04,2019-11-05 10:47:00,,Washington,425,Dropped call or no message,N
8559562112,2019-11-13 01:10:22,2019-11-12 05:02:00,Bryan,Texas,979,No Subject Provided,N
2058318579,2019-11-13 01:11:59,2019-11-12 15:21:00,Portland,Oregon,503,No Subject Provided,Y
8305514567,2019-11-13 01:14:36,2019-11-12 15:21:00,,Louisiana,337,"Calls pretending to be government, businesses, or family and friends",Y
9512122767,2019-11-13 01:17:30,2019-11-12 15:17:00,SAN BERNARDINO,California,909,"Lotteries, prizes  & sweepstakes",N
8305772147,2019-11-13 01:24:47,2019-11-12 02:00:00,West Covina,California,626,Other,Y
8889090205,2019-11-13 01:25:01,2019-11-13 00:00:00,WATERFORD,Ohio,740,Other,N
,2019-11-13 01:29:18,2019-11-07 12:30:00,Edgewood,Maryland,443,"Calls pretending to be government, businesses, or family and friends",N
,2019-11-13 01:32:54,2019-11-12 15:30:00,Nezahualcóyotl,,561,Other,Y
3232898512,2019-11-13 01:42:33,2019-11-12 13:10:00,Star Valley,Arizona,928,Warranties  & protection plans,Y
3605996502,2019-11-13 01:42:34,2019-11-12 12:10:00,Bellingham,Washington,360,"Calls pretending to be government, businesses, or family and friends",Y
9412133089,2019-11-13 01:43:00,2019-11-12 18:20:00,West Palm Beach,Florida,561,No Subject Provided,N
4013000465,2019-11-13 01:44:10,2019-11-12 14:19:00,Glencoe,Minnesota,320,"Calls pretending to be government, businesses, or family and friends",Y
3208646591,2019-11-13 01:45:46,2019-11-12 18:13:00,Glencoe,Minnesota,320,Dropped call or no message,Y
,2019-11-13 01:47:16,2019-11-12 11:23:00,Star Valley,Arizona,928,Medical  & prescriptions,Y
,2019-11-13 01:48:06,2019-11-12 19:14:00,Chesterfield,Virginia,763,Other,Y
8882503780,2019-11-13 01:51:12,2019-11-12 11:23:00,Star Valley,Arizona,928,Medical  & prescriptions,Y
,2019-11-13 01:53:17,2019-11-12 00:00:00,Dublin,California,228,"Calls pretending to be government, businesses, or family and friends",N
8642749694,2019-11-13 01:55:44,2019-11-12 08:17:00,Turlock,California,209,Medical  & prescriptions,Y
8502049152,2019-11-13 01:56:53,2019-11-06 09:38:00,Marysville,California,530,Dropped call or no message,Y
5302502719,2019-11-13 01:58:42,2019-11-11 08:29:00,Marysville,California,530,Dropped call or no message,Y
5307429357,2019-11-13 02:00:35,2019-11-12 14:57:00,Marysville,California,530,Dropped call or no message,Y
9592109144,2019-11-13 02:01:52,2019-11-12 16:55:00,Marysville,California,530,Dropped call or no message,Y
8015776798,2019-11-13 02:03:58,2019-11-06 08:18:00,Marysville,California,801,Warranties  & protection plans,Y
4021752933,2019-11-13 02:04:34,2019-11-12 13:32:00,,District of Columbia,202,"Calls pretending to be government, businesses, or family and friends",Y
5732257029,2019-11-13 02:04:44,2019-11-12 18:16:00,Columbia,Missouri,573,Dropped call or no message,Y
4235204529,2019-11-13 02:07:24,2019-11-12 09:09:00,RAPID CITY,South Dakota,605,Dropped call or no message,N
5733819569,2019-11-13 02:08:10,2019-11-12 11:14:00,Columbia,Missouri,573,Dropped call or no message,Y
8016987132,2019-11-13 02:08:42,2019-11-07 22:44:00,Marysville,California,801,"Reducing your debt (credit cards, mortgage, student loans)",Y
3232624465,2019-11-13 02:31:36,2019-11-10 12:17:00,DIAMOND BAR,California,909,Other,Y
9099852575,2019-11-13 02:32:30,2019-11-12 18:22:00,,California,909,Dropped call or no message,N
9254123929,2019-11-13 02:33:36,2019-11-12 20:31:00,san jose,California,408,Dropped call or no message,Y
9472096482,2019-11-13 02:36:08,2019-11-12 13:54:00,san jose,California,408,No Subject Provided,Y
7075601733,2019-11-13 02:37:29,2019-11-12 13:54:00,san jose,California,408,No Subject Provided,Y
9256905392,2019-11-13 02:39:28,2019-11-07 20:24:00,san jose,California,408,No Subject Provided,Y
5104800388,2019-11-13 02:41:07,2019-11-05 21:08:00,san jose,California,408,No Subject Provided,Y
3137899913,2019-11-13 02:32:59,2019-11-12 18:54:00,,Michigan,313,No Subject Provided,Y
7192461391,2019-11-13 02:41:37,2019-11-08 13:34:00,,Colorado,719,Other,Y
5109370833,2019-11-13 02:42:11,2019-11-04 17:51:00,san jose,California,408,No Subject Provided,Y
7192465404,2019-11-13 02:42:32,2019-11-11 13:40:00,,Colorado,719,No Subject Provided,Y
9254123929,2019-11-13 02:43:37,2019-11-12 20:31:00,san jose,California,408,No Subject Provided,Y
9472096482,2019-11-13 02:46:26,2019-11-12 13:54:00,san jose,California,408,No Subject Provided,Y
7075601733,2019-11-13 02:47:37,2019-11-12 13:54:00,san jose,California,408,No Subject Provided,Y
2128243100,2019-11-13 02:53:52,2019-11-11 14:22:00,St. James,New York,631,No Subject Provided,N
8009423767,2019-11-13 02:54:31,2019-10-07 05:00:00,Normandy Park,Washington,206,No Subject Provided,Y
8001118254,2019-11-13 02:55:49,2019-11-08 14:11:00,St. James,New York,631,No Subject Provided,N
6162029213,2019-11-13 02:55:59,2019-11-12 15:02:00,,Maryland,301,Other,Y
8444458787,2019-11-13 02:57:47,2019-11-06 17:20:00,St. James,New York,631,No Subject Provided,N
3306249137,2019-11-13 02:59:29,2019-11-12 15:51:00,Transfer,Pennsylvania,330,Charities,N
8557360017,2019-11-13 03:01:29,2019-11-05 14:04:00,St. James,New York,631,No Subject Provided,N
2069318136,2019-11-13 03:02:13,2019-11-08 08:27:00,,Washington,206,Other,N
2165450685,2019-11-13 03:03:01,2019-11-12 15:59:00,Transfer,Pennsylvania,330,No Subject Provided,N
2063551706,2019-11-13 03:03:04,2019-11-08 08:32:00,,Washington,206,Other,N
2243332058,2019-11-13 03:06:54,2019-11-08 16:36:00,Ypsilanti,Michigan,313,"Calls pretending to be government, businesses, or family and friends",Y
8662274240,2019-11-13 03:09:17,2019-11-11 13:27:00,,Indiana,260,Computer  & technical support,Y
5852096878,2019-11-13 03:11:01,2019-11-12 16:42:00,,New York,585,No Subject Provided,N
9495232125,2019-11-13 03:15:28,2019-11-12 12:15:00,Tacoma,Washington,239,Other,Y
2062597950,2019-11-13 03:17:59,2019-11-08 08:55:00,,Washington,206,Other,N
2532162383,2019-11-13 03:18:50,2019-11-08 09:02:00,,Washington,206,Other,N
9544195687,2019-11-13 03:19:15,2019-11-12 14:49:00,,New York,585,No Subject Provided,N
8589451563,2019-11-13 03:19:44,2019-11-12 22:13:00,San Diego,California,858,Other,Y
4252137512,2019-11-13 03:20:29,2019-11-08 09:20:00,,Washington,206,Other,N
8325484960,2019-11-13 03:20:58,2019-11-12 13:07:00,Casa Grande,Arizona,480,"Calls pretending to be government, businesses, or family and friends",Y
4257806185,2019-11-13 03:21:11,2019-11-08 09:22:00,,Washington,206,Other,N
5095785180,2019-11-13 03:21:46,2019-11-08 11:42:00,,Washington,206,Other,N
5095785160,2019-11-13 03:22:21,2019-11-08 14:00:00,,Washington,206,Other,N
8008522457,2019-11-13 03:22:41,2019-11-12 04:46:00,,New York,585,No Subject Provided,N
4253333052,2019-11-13 03:22:53,2019-11-08 13:16:00,,Washington,206,Other,N
2062938975,2019-11-13 03:25:02,2019-11-08 12:19:00,,Washington,206,Other,N
4256541725,2019-11-13 03:25:47,2019-11-11 11:47:00,,Washington,206,Other,N
8449700740,2019-11-13 03:26:25,2019-11-12 00:00:00,,New York,585,No Subject Provided,N
8008522457,2019-11-13 03:29:50,2019-11-12 05:29:00,,New York,585,No Subject Provided,N
5018689010,2019-11-13 03:31:49,2019-09-01 00:00:00,Silverdale,Washington,360,Computer  & technical support,Y
5858831782,2019-11-13 03:32:52,2019-11-12 18:53:00,,New York,585,No Subject Provided,N
8662836636,2019-11-13 03:37:10,2019-11-12 10:59:00,,New York,585,No Subject Provided,N
9793359114,2019-11-13 03:41:23,2019-11-12 13:50:00,,California,310,No Subject Provided,Y
9418887426,2019-11-13 03:52:18,2019-11-12 14:44:00,CHICAGO,Illinois,773,No Subject Provided,Y
9252429792,2019-11-13 04:05:26,2019-11-12 14:52:00,,Wisconsin,608,No Subject Provided,Y
7252099793,2019-11-13 04:06:34,2019-11-12 10:54:00,,Wisconsin,608,No Subject Provided,Y
6089010383,2019-11-13 04:07:55,2019-11-11 16:30:00,,Wisconsin,608,No Subject Provided,Y
3126428829,2019-11-13 04:09:03,2019-11-09 14:47:00,,Wisconsin,608,No Subject Provided,Y
0000000000,2019-11-13 04:32:11,2019-11-12 13:02:00,,North Carolina,252,No Subject Provided,Y
0000000000,2019-11-13 04:32:31,2019-11-12 13:02:00,,North Carolina,252,No Subject Provided,Y
0000000000,2019-11-13 04:32:32,2019-11-12 13:02:00,,North Carolina,252,No Subject Provided,Y
3098324871,2019-11-13 04:48:24,2019-11-13 00:10:00,,California,323,Computer  & technical support,N
8451811056,2019-11-13 04:52:00,2019-11-12 18:50:00,North Kingstown,Rhode Island,401,"Reducing your debt (credit cards, mortgage, student loans)",Y
6024617291,2019-11-13 04:55:27,2019-11-12 14:53:00,glendale,Arizona,480,Dropped call or no message,N
8884138829,2019-11-13 04:55:29,2019-11-12 16:19:00,Floral City,Florida,352,"Calls pretending to be government, businesses, or family and friends",Y
2674941886,2019-11-13 04:56:25,2019-11-12 16:01:00,glendale,Arizona,480,Dropped call or no message,N
4016335473,2019-11-13 04:58:31,2019-11-12 20:25:00,North Kingstown,Rhode Island,401,No Subject Provided,Y
4016335473,2019-11-13 05:00:03,2019-11-12 20:00:00,North Kingstown,Rhode Island,401,No Subject Provided,Y
7722131534,2019-11-13 05:00:36,2019-11-12 11:24:00,palm city,Florida,772,No Subject Provided,Y
7723259011,2019-11-13 05:01:22,2019-11-12 10:00:00,palm city,Florida,772,No Subject Provided,Y
4016335473,2019-11-13 05:01:31,2019-11-12 18:50:00,North Kingstown,Rhode Island,401,No Subject Provided,Y
4018852046,2019-11-13 05:04:19,2019-11-12 16:26:00,North Kingstown,Rhode Island,401,Computer  & technical support,Y
4016335473,2019-11-13 05:05:55,2019-11-12 01:08:00,North Kingstown,Rhode Island,401,No Subject Provided,Y
2148945840,2019-11-13 05:08:02,2019-11-12 16:25:00,Dallas,Texas,214,"Reducing your debt (credit cards, mortgage, student loans)",Y
4355277471,2019-11-13 05:08:05,2019-11-12 08:41:00,Cedar City,Utah,435,No Subject Provided,N
2055370017,2019-11-13 05:11:32,2019-11-12 18:06:00,Sterrett,Alabama,205,No Subject Provided,Y
2568006155,2019-11-13 05:12:31,2019-11-12 20:06:00,Sterrett,Alabama,205,No Subject Provided,Y
7206404016,2019-11-13 05:15:42,2019-11-11 10:50:00,Highlands Ranch,Colorado,303,Dropped call or no message,Y
,2019-11-13 05:16:01,2019-11-11 13:00:00,Annapolis,Maryland,410,"Reducing your debt (credit cards, mortgage, student loans)",Y
2055844803,2019-11-13 05:16:55,2019-11-11 16:42:00,Sterrett,Alabama,205,No Subject Provided,Y
3038621868,2019-11-13 05:17:08,2019-11-11 11:00:00,Highlands Ranch,Colorado,303,Dropped call or no message,Y
7342011481,2019-11-13 05:18:39,2019-11-12 20:24:00,,Arkansas,501,No Subject Provided,Y
5167342420,2019-11-13 05:20:25,2019-11-12 13:15:00,Highlands Ranch,Colorado,303,Computer  & technical support,Y
7742176748,2019-11-13 05:20:43,2019-11-12 18:44:00,,Arkansas,501,No Subject Provided,Y
3364438983,2019-11-13 05:21:45,2019-11-12 13:24:00,Highlands Ranch,Colorado,303,Dropped call or no message,Y
3043051697,2019-11-13 05:21:55,2019-11-12 17:42:00,,Arkansas,501,No Subject Provided,Y
3038621868,2019-11-13 05:22:51,2019-11-12 14:43:00,Highlands Ranch,Colorado,303,Dropped call or no message,Y
5015887134,2019-11-13 05:23:09,2019-11-12 10:37:00,,Arkansas,501,No Subject Provided,Y
8002444143,2019-11-13 05:25:29,2019-11-12 16:05:00,Philadelphia,Pennsylvania,267,"Calls pretending to be government, businesses, or family and friends",Y
3236576658,2019-11-13 05:28:12,2019-11-13 04:08:00,Saint Robert,Missouri,573,No Subject Provided,N
4089076972,2019-11-13 05:28:13,2019-11-13 04:45:00,Saugus,Massachusetts,617,Other,Y
7183212250,2019-11-13 05:29:15,2019-11-12 09:21:00,LARGO,Florida,917,No Subject Provided,N
9175435105,2019-11-13 05:31:14,2019-11-12 18:13:00,LARGO,Florida,917,No Subject Provided,N
9132596227,2019-11-13 05:35:23,2019-11-12 11:25:00,,Kansas,913,No Subject Provided,N
8002444143,2019-11-13 05:36:33,2019-11-12 16:05:00,Philadelphia,Pennsylvania,267,"Calls pretending to be government, businesses, or family and friends",Y
9136816815,2019-11-13 05:37:05,2019-11-12 14:15:00,,Kansas,913,No Subject Provided,N
9132941012,2019-11-13 05:38:16,2019-11-12 17:39:00,,Kansas,913,No Subject Provided,N
9133470014,2019-11-13 05:39:42,2019-11-12 20:40:00,,Kansas,913,No Subject Provided,N
7039719256,2019-11-13 05:43:04,2019-11-11 16:08:00,Alexandria,Virginia,703,Dropped call or no message,N
7049659174,2019-11-13 05:43:06,2019-11-11 17:00:00,Charlotte,North Carolina,704,No Subject Provided,Y
7039719560,2019-11-13 05:44:36,2019-11-11 17:15:00,Alexandria,Virginia,703,Dropped call or no message,N
6093249603,2019-11-13 05:47:04,2019-11-12 13:25:00,,New Jersey,609,No Subject Provided,Y
6056090837,2019-11-13 05:47:27,2019-11-12 00:00:00,Sioux Falls,South Dakota,605,No Subject Provided,Y
8002858585,2019-11-13 05:48:09,2019-11-12 13:40:00,,New Jersey,609,No Subject Provided,Y
7039711009,2019-11-13 05:49:38,2019-11-12 15:03:00,Alexandria,Virginia,703,Dropped call or no message,N
9892591709,2019-11-13 05:49:42,2019-11-12 15:25:00,Reeseville,Wisconsin,920,Other,Y
3098324871,2019-11-13 05:51:40,2019-11-13 00:10:00,,California,323,Computer  & technical support,N
4344654333,2019-11-13 05:52:47,2019-11-12 18:52:00,You don’t need my city,Virginia,434,Warranties  & protection plans,Y
4152976813,2019-11-13 05:53:23,2019-11-12 12:06:00,,California,415,No Subject Provided,Y
8442930902,2019-11-13 05:57:35,2019-11-11 00:00:00,,Maine,207,Dropped call or no message,Y
9105178061,2019-11-13 05:58:08,2019-11-12 19:34:00,,North Carolina,910,Dropped call or no message,Y
3172155351,2019-11-13 05:58:16,2019-11-12 15:37:00,,Massachusetts,508,No Subject Provided,Y
5073451217,2019-11-13 06:00:13,2019-11-12 11:42:00,,Minnesota,507,No Subject Provided,N
8666111148,2019-11-13 06:00:39,2019-11-12 16:09:00,,Massachusetts,508,No Subject Provided,Y
5072042272,2019-11-13 06:01:59,2019-11-12 13:56:00,,Minnesota,507,No Subject Provided,N
6366983614,2019-11-13 06:01:55,2019-11-12 18:57:00,Virginia Beach,Virginia,636,No Subject Provided,N
5072583471,2019-11-13 06:03:32,2019-11-12 19:55:00,,Minnesota,507,No Subject Provided,N
5743197102,2019-11-13 06:10:12,2019-11-12 20:02:00,,Indiana,574,Other,Y
9047122736,2019-11-13 06:12:02,2019-11-12 14:36:00,Mt Vernon,Ohio,740,Warranties  & protection plans,Y
,2019-11-13 06:12:36,2019-11-12 14:00:00,,Maryland,410,Other,Y
,2019-11-13 06:13:09,2019-11-12 14:00:00,,Maryland,410,Other,Y
9546271063,2019-11-13 06:15:40,2019-11-12 16:18:00,Cape Coral,Florida,954,Other,N
4233529767,2019-11-13 06:20:53,2019-11-12 19:04:00,Oak Ridge,Tennessee,423,Medical  & prescriptions,N
4352473644,2019-11-13 06:22:04,2019-11-12 16:25:00,Middlesex,New Jersey,732,"Energy, solar,  & utilities",Y
6104362868,2019-11-13 06:22:59,2019-11-12 19:54:00,,Pennsylvania,610,No Subject Provided,N
5084742117,2019-11-13 06:26:05,2019-11-12 10:37:00,,Massachusetts,508,No Subject Provided,N
5082069118,2019-11-13 06:27:31,2019-11-12 10:31:00,,Massachusetts,508,No Subject Provided,N
5164536886,2019-11-13 06:31:56,2019-11-12 15:15:00,,Missouri,636,Dropped call or no message,Y
8662100447,2019-11-13 06:32:15,2019-11-12 18:46:00,New Concord,Ohio,614,No Subject Provided,Y
7272289173,2019-11-13 06:32:54,2019-11-12 13:46:00,,Missouri,636,Dropped call or no message,Y
,2019-11-13 06:33:35,2019-11-12 12:17:00,Estero,Florida,239,Computer  & technical support,N
8006334227,2019-11-13 06:34:21,2019-11-08 08:08:00,,Missouri,636,Dropped call or no message,Y
5133925167,2019-11-13 06:35:40,2019-11-07 20:26:00,,Missouri,636,Dropped call or no message,Y
5618525532,2019-11-13 06:36:25,2019-11-11 14:19:00,,New York,718,Dropped call or no message,Y
7272289173,2019-11-13 06:36:35,2019-11-07 10:58:00,,Missouri,636,Dropped call or no message,Y
4013752311,2019-11-13 06:37:37,2019-11-07 19:49:00,,Missouri,636,Dropped call or no message,Y
4013752311,2019-11-13 06:38:36,2019-11-06 19:20:00,,Missouri,636,Dropped call or no message,Y
9084240086,2019-11-13 06:38:46,2019-11-12 19:38:00,,Pennsylvania,610,Dropped call or no message,Y
9084240086,2019-11-13 06:38:46,2019-11-12 19:38:00,,Pennsylvania,610,Dropped call or no message,Y
9084240086,2019-11-13 06:38:46,2019-11-12 19:38:00,,Pennsylvania,610,Dropped call or no message,Y
9084240086,2019-11-13 06:38:47,2019-11-12 19:38:00,,Pennsylvania,610,Dropped call or no message,Y
9084240086,2019-11-13 06:38:47,2019-11-12 19:38:00,,Pennsylvania,610,Dropped call or no message,Y
6364341993,2019-11-13 06:39:29,2019-11-06 11:36:00,,Missouri,636,Dropped call or no message,Y
9084240086,2019-11-13 06:39:36,2019-11-12 19:38:00,,Pennsylvania,610,Dropped call or no message,Y
