Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
6469706544,2019-11-28 03:35:22,2019-11-20 12:08:00,Glenview,Illinois,847,Dropped call or no message,Y
6282393542,2019-11-28 03:36:14,2019-11-27 15:22:00,Barstow,California,760,No Subject Provided,N
2017107258,2019-11-28 03:36:27,2019-11-25 16:58:00,Kansas City,Kansas,913,No Subject Provided,N
7602667284,2019-11-28 03:38:23,2019-11-27 19:58:00,Barstow,California,760,No Subject Provided,N
2086438714,2019-11-28 03:38:30,2019-11-26 00:00:00,Kansas City,Kansas,913,No Subject Provided,N
9543883158,2019-11-28 03:40:30,2019-11-25 00:00:00,,Kansas,913,No Subject Provided,N
7602490677,2019-11-28 03:41:50,2019-11-25 00:00:00,,Kansas,913,No Subject Provided,N
6469706544,2019-11-28 03:44:48,2019-11-21 14:23:00,Glenview,Illinois,847,Dropped call or no message,Y
6183743695,2019-11-28 03:46:00,2019-11-21 13:32:00,Glenview,Illinois,847,Dropped call or no message,Y
9133478396,2019-11-28 03:47:18,2019-11-18 00:00:00,,Kansas,913,No Subject Provided,N
2133771795,2019-11-28 03:49:13,2019-11-26 17:55:00,,California,213,No Subject Provided,N
9142707635,2019-11-28 03:49:05,2019-11-27 14:00:00,Yonkers,New York,914,Other,Y
9137642731,2019-11-28 03:49:31,2019-11-18 00:00:00,,Kansas,913,No Subject Provided,N
2133302843,2019-11-28 03:53:57,2019-11-28 15:48:00,,California,213,No Subject Provided,N
9817685809,2019-11-28 03:54:03,2019-11-27 21:38:00,,Michigan,989,"Calls pretending to be government, businesses, or family and friends",N
8056377243,2019-11-28 03:58:08,2019-11-28 03:48:00,,Florida,727,No Subject Provided,Y
8056377243,2019-11-28 03:58:54,2019-11-28 03:57:00,,Florida,727,No Subject Provided,Y
4783370449,2019-11-28 04:19:39,2019-11-18 19:13:00,Glendale,Arizona,623,Work from home  & other ways to make money,Y
6086787806,2019-11-28 04:35:31,2019-11-27 17:28:00,,Wisconsin,608,No Subject Provided,Y
2092801569,2019-11-28 04:36:58,2019-11-24 08:37:00,,Wisconsin,608,No Subject Provided,Y
8448867142,2019-11-28 04:37:37,2019-11-27 17:35:00,Eastlake,Ohio,440,No Subject Provided,Y
3072071319,2019-11-28 04:37:50,2019-11-26 13:44:00,,Wisconsin,608,No Subject Provided,Y
6086926580,2019-11-28 04:39:09,2019-11-25 13:11:00,,Wisconsin,608,No Subject Provided,Y
8002250547,2019-11-28 04:40:15,2019-11-23 16:59:00,,Wisconsin,608,No Subject Provided,Y
2624424636,2019-11-28 04:41:12,2019-11-22 13:39:00,,Wisconsin,608,No Subject Provided,Y
6086926706,2019-11-28 04:42:20,2019-11-20 09:13:00,,Wisconsin,608,No Subject Provided,Y
6087652230,2019-11-28 04:43:34,2019-11-19 14:17:00,,Wisconsin,608,No Subject Provided,Y
2037174158,2019-11-28 04:44:40,2019-11-11 14:00:00,,Massachusetts,508,"Reducing your debt (credit cards, mortgage, student loans)",Y
3192869066,2019-11-28 04:44:55,2019-11-18 17:48:00,,Wisconsin,608,No Subject Provided,Y
6362382294,2019-11-28 04:45:42,2019-11-18 00:00:00,,Wisconsin,608,No Subject Provided,Y
2579661660,2019-11-28 04:45:50,2019-11-27 13:00:00,,Massachusetts,508,"Reducing your debt (credit cards, mortgage, student loans)",Y
4192473804,2019-11-28 05:00:44,2019-11-25 15:49:00,Toledo,Ohio,419,No Subject Provided,N
2769208125,2019-11-28 05:24:12,2019-11-26 17:36:00,Minnetonka,Minnesota,770,"Calls pretending to be government, businesses, or family and friends",Y
8003918787,2019-11-28 05:37:04,2019-11-27 12:29:00,West Hartford,Connecticut,860,No Subject Provided,Y
5412291788,2019-11-28 05:42:04,2019-11-26 16:00:00,Langlois,Oregon,541,Dropped call or no message,Y
3255017896,2019-11-28 05:47:06,2019-11-27 08:08:00,Lancaster,California,725,"Calls pretending to be government, businesses, or family and friends",Y
5413041552,2019-11-28 05:47:08,2019-11-27 09:18:00,Langlois,Oregon,541,Dropped call or no message,Y
2397345149,2019-11-28 05:53:16,2019-11-26 11:52:00,pittsburgh,Pennsylvania,412,No Subject Provided,Y
3376078162,2019-11-28 05:53:41,2019-11-28 04:34:00,,Louisiana,337,No Subject Provided,Y
3612385148,2019-11-28 05:54:30,2019-11-27 13:56:00,,Florida,850,"Calls pretending to be government, businesses, or family and friends",Y
6163289487,2019-11-28 05:57:04,2019-11-25 16:00:00,Grand Rapids,Michigan,616,Computer  & technical support,Y
3377649109,2019-11-28 06:02:01,2019-11-28 04:20:00,,Louisiana,337,No Subject Provided,Y
9147030023,2019-11-28 06:06:29,2019-11-26 12:02:00,Bronx,New York,914,Vacation  & timeshares,Y
2064600965,2019-11-28 06:11:10,2019-11-27 17:35:00,,Washington,206,No Subject Provided,
3462095449,2019-11-28 06:11:01,2019-11-27 10:47:00,Philadelphia,Pennsylvania,215,No Subject Provided,Y
2062121115,2019-11-28 06:12:44,2019-11-27 15:04:00,,Washington,206,No Subject Provided,
5014703853,2019-11-28 06:14:53,2019-11-27 10:33:00,,Arkansas,501,No Subject Provided,Y
4022354855,2019-11-28 06:16:53,2019-11-27 12:32:00,Council Bluffs,Iowa,402,No Subject Provided,Y
3037108364,2019-11-28 06:21:17,2019-11-27 11:08:00,,Arkansas,501,No Subject Provided,Y
9545700557,2019-11-28 06:23:02,2019-11-27 13:21:00,,Michigan,989,No Subject Provided,N
3037108364,2019-11-28 06:22:35,2019-11-27 10:10:00,,Arkansas,501,No Subject Provided,Y
8332886039,2019-11-28 06:24:27,2019-11-27 15:42:00,,Michigan,989,No Subject Provided,N
5015056377,2019-11-28 06:24:01,2019-11-27 09:19:00,,Arkansas,501,Dropped call or no message,Y
8047640803,2019-11-28 06:24:26,2019-11-26 17:12:00,Richmond,Virginia,804,No Subject Provided,Y
3037108364,2019-11-28 06:25:46,2019-11-27 08:15:00,,Arkansas,501,No Subject Provided,Y
8003440787,2019-11-28 06:28:00,2019-11-27 09:00:00,,Pennsylvania,570,No Subject Provided,Y
2255028023,2019-11-28 06:38:44,2019-11-25 00:00:00,,Connecticut,203,No Subject Provided,Y
8606160879,2019-11-28 06:39:37,2019-11-25 00:00:00,,Connecticut,203,No Subject Provided,Y
2033400510,2019-11-28 06:40:11,2019-11-25 00:00:00,,Connecticut,203,No Subject Provided,Y
4087323428,2019-11-28 06:40:51,2019-11-26 00:00:00,,Connecticut,203,No Subject Provided,Y
8774635346,2019-11-28 06:44:51,2019-11-22 13:18:00,,Virginia,804,Other,Y
8774635346,2019-11-28 06:45:57,2019-11-25 10:43:00,,Virginia,804,Other,Y
2034964415,2019-11-28 06:45:59,2019-11-26 00:00:00,,Connecticut,203,No Subject Provided,Y
2034964176,2019-11-28 06:46:38,2019-11-26 00:00:00,,Connecticut,203,No Subject Provided,Y
2036296333,2019-11-28 06:47:15,2019-11-26 00:00:00,,Connecticut,203,No Subject Provided,Y
8774635346,2019-11-28 06:47:19,2019-11-26 12:40:00,,Virginia,804,Other,N
2033039365,2019-11-28 06:47:53,2019-11-26 00:00:00,,Connecticut,203,No Subject Provided,Y
,2019-11-28 06:48:09,2019-11-23 16:01:00,Westfield,Indiana,317,"Calls pretending to be government, businesses, or family and friends",Y
2036299913,2019-11-28 06:48:29,2019-11-26 00:00:00,,Connecticut,203,No Subject Provided,Y
2036297712,2019-11-28 06:49:02,2019-11-26 00:00:00,,Connecticut,203,No Subject Provided,Y
4109913885,2019-11-28 06:51:18,2019-11-27 20:13:00,LAUREL,Maryland,845,No Subject Provided,Y
3365655779,2019-11-28 06:57:01,2019-11-27 14:35:00,,Wisconsin,715,Medical  & prescriptions,Y
8021145744,2019-11-28 06:57:43,2019-11-27 20:27:00,SILVER SPRING,Maryland,301,No Subject Provided,N
281559031,2019-11-28 06:58:48,2019-11-27 16:01:00,CYPRESS,Texas,281,Dropped call or no message,N
3612040166,2019-11-28 07:00:23,2019-11-27 00:00:00,lorain,Ohio,440,No Subject Provided,Y
4142572339,2019-11-28 07:00:29,2019-11-27 21:10:00,,Ohio,419,"Calls pretending to be government, businesses, or family and friends",N
3232624465,2019-11-28 07:01:19,2019-11-27 11:20:00,DIAMOND BAR,California,909,Other,Y
8772935812,2019-11-28 07:03:41,2019-11-27 09:52:00,,Virginia,804,No Subject Provided,
