Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
2025551212,2019-10-30 01:42:17,2019-10-01 00:00:00,Akron,Alaska,301,"Calls pretending to be government, businesses, or family and friends",Y
3057518867,2019-10-30 01:42:19,2019-10-28 09:59:00,San Jose,California,408,Medical  & prescriptions,N
3057518867,2019-10-30 01:42:19,2019-10-28 09:59:00,San Jose,California,408,Medical  & prescriptions,N
2815432111,2019-10-30 01:42:27,2019-10-29 10:31:00,,Texas,281,No Subject Provided,N
3173501407,2019-10-30 01:44:30,2019-10-26 04:38:00,LANSING,Illinois,773,Other,Y
2103195675,2019-10-30 01:44:48,2019-10-27 10:26:00,,Texas,281,No Subject Provided,N
,2019-10-30 01:46:19,2019-10-01 00:00:00,,Alabama,301,Other,Y
2815106214,2019-10-30 01:47:09,2019-10-25 17:03:00,,Texas,281,No Subject Provided,N
9204711488,2019-10-30 01:48:39,2019-10-29 16:23:00,,Wisconsin,920,No Subject Provided,
9517198700,2019-10-30 01:49:26,2019-10-29 15:02:00,,California,213,No Subject Provided,Y
2816698500,2019-10-30 01:49:59,2019-10-24 13:37:00,,Texas,281,No Subject Provided,N
5622370291,2019-10-30 01:50:23,2019-10-29 15:48:00,,California,213,No Subject Provided,Y
3012455028,2019-10-30 01:50:54,2019-10-29 19:26:00,,Maryland,301,No Subject Provided,N
3105471289,2019-10-30 01:51:50,2019-10-29 17:55:00,,California,213,No Subject Provided,Y
2812563712,2019-10-30 01:51:51,2019-10-23 11:06:00,,Texas,281,No Subject Provided,N
8446607810,2019-10-30 01:52:15,2019-10-18 11:20:00,San Diego,California,619,No Subject Provided,N
,2019-10-30 01:54:11,2019-10-29 20:07:00,,Georgia,404,No Subject Provided,
7028953011,2019-10-30 01:52:41,2019-10-29 18:03:00,,California,213,No Subject Provided,Y
3013838965,2019-10-30 01:52:41,2019-10-29 16:31:00,,Maryland,301,No Subject Provided,Y
7025467314,2019-10-30 01:53:37,2019-10-29 19:38:00,,California,213,No Subject Provided,Y
3156783240,2019-10-30 01:56:30,2019-10-29 18:14:00,Glencoe,Minnesota,320,"Calls pretending to be government, businesses, or family and friends",Y
8008493133,2019-10-30 01:57:08,2019-10-29 12:38:00,Spokane,Washington,530,"Calls pretending to be government, businesses, or family and friends",Y
6693064366,2019-10-30 01:57:37,2019-10-29 14:21:00,Playa Vista,California,310,"Reducing your debt (credit cards, mortgage, student loans)",Y
3156783240,2019-10-30 01:58:20,2019-10-29 17:55:00,Glencoe,Minnesota,320,"Calls pretending to be government, businesses, or family and friends",Y
7735372147,2019-10-30 02:08:22,2019-10-28 15:42:00,Inman,South Carolina,618,Warranties  & protection plans,Y
8889884583,2019-10-30 02:10:13,2019-10-28 08:55:00,San Diego,California,619,"Reducing your debt (credit cards, mortgage, student loans)",N
8178797572,2019-10-30 02:10:25,2019-10-29 11:46:00,Little Elm,Texas,817,No Subject Provided,Y
8000930594,2019-10-30 02:13:33,2019-10-25 18:25:00,BETHANY,West Virginia,304,"Calls pretending to be government, businesses, or family and friends",Y
8644074991,2019-10-30 02:13:45,2019-10-29 18:49:00,,South Carolina,864,Medical  & prescriptions,N
8000930594,2019-10-30 02:15:51,2019-10-25 18:25:00,BETHANY,West Virginia,304,"Calls pretending to be government, businesses, or family and friends",Y
4156491660,2019-10-30 02:16:42,2019-10-29 16:20:00,,California,909,Home security  & alarms,N
7404742727,2019-10-30 02:18:44,2019-10-28 08:34:00,,Alabama,205,"Reducing your debt (credit cards, mortgage, student loans)",Y
8159574838,2019-10-30 02:19:58,2019-10-29 11:51:00,,Alabama,205,"Calls pretending to be government, businesses, or family and friends",Y
9792724184,2019-10-30 02:20:13,2019-10-28 15:11:00,Portland,Oregon,415,"Calls pretending to be government, businesses, or family and friends",Y
4804625028,2019-10-30 02:28:02,2019-10-29 19:11:00,TUCSON,Arizona,520,Dropped call or no message,N
5204633644,2019-10-30 02:29:00,2019-10-29 17:08:00,TUCSON,Arizona,520,Dropped call or no message,N
2156660352,2019-10-30 02:30:06,2019-10-29 13:20:00,TUCSON,Arizona,520,Dropped call or no message,N
5202655242,2019-10-30 02:31:05,2019-10-29 12:45:00,TUCSON,Arizona,520,Dropped call or no message,N
8888259503,2019-10-30 02:32:00,2019-10-29 12:04:00,TUCSON,Arizona,520,Dropped call or no message,N
5206241275,2019-10-30 02:33:01,2019-10-29 11:09:00,TUCSON,Arizona,520,Dropped call or no message,N
5203570613,2019-10-30 02:34:09,2019-10-29 09:10:00,TUCSON,Arizona,520,Dropped call or no message,N
4021789951,2019-10-30 02:35:03,2019-10-29 08:15:00,TUCSON,Arizona,520,Dropped call or no message,N
4024927053,2019-10-30 02:36:16,2019-10-29 07:31:00,TUCSON,Arizona,520,Dropped call or no message,N
8009415424,2019-10-30 02:41:09,2019-10-29 14:39:00,Bellingham,Washington,360,No Subject Provided,Y
8007254769,2019-10-30 02:45:20,2019-10-29 18:07:00,,Arizona,480,No Subject Provided,
8009452000,2019-10-30 02:49:13,2019-10-30 02:45:00,Melbourne,Florida,321,No Subject Provided,N
8007157914,2019-10-30 02:50:43,2019-10-29 16:08:00,,Arizona,480,No Subject Provided,
8009452000,2019-10-30 02:52:39,2019-10-30 02:36:00,Aberdeen,Maryland,410,"Reducing your debt (credit cards, mortgage, student loans)",Y
8722191164,2019-10-30 02:53:34,2019-10-29 00:00:00,,Illinois,815,No Subject Provided,N
3313011243,2019-10-30 02:54:08,2019-10-28 20:00:00,,Illinois,815,No Subject Provided,N
5851428956,2019-10-30 02:25:47,2019-10-29 14:59:00,,Arizona,928,No Subject Provided,Y
4432669353,2019-10-30 02:55:23,2019-10-29 14:25:00,Bellwood,Illinois,708,"Calls pretending to be government, businesses, or family and friends",Y
7257240232,2019-10-30 02:55:49,2019-10-12 08:19:00,Olympa,Washington,360,"Lotteries, prizes  & sweepstakes",Y
9199549178,2019-10-30 02:57:57,2019-10-29 19:45:00,raleigh,North Carolina,919,No Subject Provided,Y
7027184597,2019-10-30 02:59:17,2019-10-29 09:03:00,HENDERSON,Nevada,702,Other,Y
3024259870,2019-10-30 02:59:53,2019-10-29 17:24:00,raleigh,North Carolina,919,No Subject Provided,Y
8007362394,2019-10-30 03:05:34,2019-10-29 13:16:00,,Arizona,480,No Subject Provided,
8322109470,2019-10-30 03:07:34,2019-10-29 09:36:00,,Arizona,480,No Subject Provided,
8008258628,2019-10-30 03:09:32,2019-10-28 17:18:00,,Arizona,480,No Subject Provided,
8008217559,2019-10-30 03:11:23,2019-10-28 14:24:00,,Arizona,480,No Subject Provided,
7132949659,2019-10-30 03:13:10,2019-10-28 11:34:00,,Arizona,480,No Subject Provided,
6029432381,2019-10-30 03:14:49,2019-10-25 12:17:00,,Arizona,480,No Subject Provided,
5413131726,2019-10-30 03:21:50,2019-10-28 10:23:00,ROSEBURG,Oregon,541,Other,Y
8001095643,2019-10-30 03:22:47,2019-10-29 17:52:00,Colerain Township,Ohio,513,Dropped call or no message,N
5416721915,2019-10-30 03:24:39,2019-10-29 10:10:00,ROSEBURG,Oregon,541,"Reducing your debt (credit cards, mortgage, student loans)",Y
6267924852,2019-10-30 03:29:22,2019-10-29 12:09:00,La Mesa,California,626,"Calls pretending to be government, businesses, or family and friends",Y
8006581531,2019-10-30 03:29:49,2019-10-28 13:39:00,Chicago,Illinois,773,"Calls pretending to be government, businesses, or family and friends",Y
2763231755,2019-10-30 03:56:52,2019-10-26 15:39:00,,Virginia,540,Dropped call or no message,Y
7271001624,2019-10-30 03:57:39,2019-10-29 17:04:00,,Alabama,205,No Subject Provided,Y
5406004104,2019-10-30 03:58:16,2019-10-28 10:00:00,,Virginia,540,Dropped call or no message,Y
5406685093,2019-10-30 03:59:16,2019-10-28 11:09:00,,Virginia,540,No Subject Provided,Y
5403686821,2019-10-30 04:00:21,2019-10-28 15:35:00,,Virginia,540,Dropped call or no message,Y
2103306007,2019-10-30 04:04:44,2019-10-28 15:00:00,San Antonio,Texas,210,Other,N
8886802791,2019-10-30 04:10:32,2019-10-29 00:00:00,New York,New York,832,"Reducing your debt (credit cards, mortgage, student loans)",N
7572393296,2019-10-30 04:12:14,2019-10-29 15:19:00,,Virginia,703,Dropped call or no message,Y
4052130995,2019-10-30 04:16:09,2019-10-29 17:27:00,,Oklahoma,405,Other,Y
7819861260,2019-10-30 04:18:59,2019-10-28 13:05:00,,Massachusetts,781,"Reducing your debt (credit cards, mortgage, student loans)",Y
7813620761,2019-10-30 04:19:37,2019-10-28 19:34:00,,Massachusetts,781,Warranties  & protection plans,Y
7819868358,2019-10-30 04:20:23,2019-10-29 16:23:00,,Massachusetts,781,"Reducing your debt (credit cards, mortgage, student loans)",Y
4054936060,2019-10-30 04:20:46,2019-10-29 12:18:00,,Oklahoma,405,"Lotteries, prizes  & sweepstakes",Y
7819867576,2019-10-30 04:21:55,2019-10-29 16:33:00,,Massachusetts,781,"Reducing your debt (credit cards, mortgage, student loans)",Y
6789753791,2019-10-30 04:26:45,2019-10-29 19:49:00,Atlanta,Georgia,678,Charities,Y
6467131690,2019-10-30 04:30:50,2019-10-29 18:11:00,palm city,Florida,772,No Subject Provided,Y
7722720078,2019-10-30 04:31:35,2019-10-29 17:29:00,palm city,Florida,772,No Subject Provided,Y
7726473864,2019-10-30 04:32:14,2019-10-29 17:14:00,palm city,Florida,772,No Subject Provided,Y
7723259011,2019-10-30 04:32:57,2019-10-29 08:36:00,palm city,Florida,772,No Subject Provided,Y
2122205298,2019-10-30 04:35:33,2019-10-29 15:58:00,Syracuse,New York,315,"Calls pretending to be government, businesses, or family and friends",Y
8559677399,2019-10-30 04:38:05,2019-10-29 08:26:00,,Arkansas,501,No Subject Provided,Y
5015884077,2019-10-30 04:39:44,2019-10-29 16:16:00,,Arkansas,501,No Subject Provided,Y
3059982954,2019-10-30 04:39:50,2019-10-29 12:06:00,,Florida,786,Other,N
524341003520,2019-10-30 04:40:30,2019-10-29 22:09:00,SAN FRANCISCO,California,415,No Subject Provided,Y
8000646631,2019-10-30 04:40:58,2019-10-29 15:32:00,,Arkansas,501,No Subject Provided,Y
5015884077,2019-10-30 04:42:06,2019-10-29 14:22:00,,Arkansas,501,No Subject Provided,Y
5015884072,2019-10-30 04:43:05,2019-10-29 10:54:00,,Arkansas,501,No Subject Provided,Y
524341037642,2019-10-30 04:43:13,2019-10-22 07:25:00,SAN FRANCISCO,California,415,"Calls pretending to be government, businesses, or family and friends",Y
7275514655,2019-10-30 04:45:02,2019-10-29 19:37:00,,New Jersey,732,Dropped call or no message,Y
7181885117,2019-10-30 04:49:02,2019-10-29 12:16:00,North Adams,Massachusetts,413,"Reducing your debt (credit cards, mortgage, student loans)",Y
3052626800,2019-10-30 04:51:17,2019-10-23 14:30:00,,Florida,786,No Subject Provided,Y
9122259258,2019-10-30 04:58:03,2019-10-29 20:11:00,,Georgia,912,No Subject Provided,Y
6306728928,2019-10-30 05:03:16,2019-10-29 17:22:00,Chicago,Illinois,773,Dropped call or no message,Y
3132640155,2019-10-30 05:04:28,2019-10-29 16:50:00,,Michigan,989,No Subject Provided,Y
2482150947,2019-10-30 05:05:49,2019-10-25 16:53:00,,Michigan,989,No Subject Provided,Y
8668295316,2019-10-30 05:09:36,2019-10-29 13:23:00,Downingtown,Pennsylvania,610,Dropped call or no message,Y
7049656724,2019-10-30 05:09:57,2019-10-29 17:55:00,Charlotte,North Carolina,704,Dropped call or no message,Y
337385313,2019-10-30 05:10:42,2019-10-29 14:45:00,Charlotte,North Carolina,704,Dropped call or no message,Y
6108930193,2019-10-30 05:11:26,2019-10-29 19:48:00,Downingtown,Pennsylvania,610,Dropped call or no message,Y
4066358324,2019-10-30 05:16:28,2019-10-29 16:07:00,,Tennessee,931,No Subject Provided,Y
5612231153,2019-10-30 05:20:25,2019-10-29 17:00:00,Palm Beach Gardens,Florida,561,No Subject Provided,N
,2019-10-30 05:22:05,2019-10-29 12:52:00,,New Jersey,908,Dropped call or no message,Y
9174752274,2019-10-30 05:25:51,2019-10-29 13:01:00,,Virginia,571,Dropped call or no message,N
4809686866,2019-10-30 05:26:07,2019-10-25 22:00:00,CASA GRANDE,Arizona,602,Medical  & prescriptions,Y
5714459127,2019-10-30 05:26:50,2019-10-28 11:01:00,,Virginia,571,Dropped call or no message,N
8563020677,2019-10-30 05:32:47,2019-10-29 17:31:00,stockholm,New Jersey,973,Dropped call or no message,N
7206139555,2019-10-30 05:33:34,2019-10-28 02:50:00,Highlands Ranch,Colorado,303,Dropped call or no message,Y
7732434594,2019-10-30 05:33:44,2019-10-29 14:13:00,stockholm,New Jersey,973,Dropped call or no message,N
8563020677,2019-10-30 05:34:18,2019-10-29 10:20:00,stockholm,New Jersey,973,Dropped call or no message,N
5037838103,2019-10-30 05:35:02,2019-10-29 08:34:00,stockholm,New Jersey,973,Dropped call or no message,N
7192454671,2019-10-30 05:35:03,2019-10-29 08:06:00,Highlands Ranch,Colorado,303,Dropped call or no message,Y
9736589618,2019-10-30 05:35:36,2019-10-28 16:23:00,stockholm,New Jersey,973,Dropped call or no message,N
6093168707,2019-10-30 05:36:17,2019-10-28 10:37:00,stockholm,New Jersey,973,Dropped call or no message,N
8157202458,2019-10-30 05:36:35,2019-10-29 11:32:00,Highlands Ranch,Colorado,303,Dropped call or no message,Y
7167400926,2019-10-30 05:36:37,2019-10-29 18:00:00,,New York,716,Other,N
3032891885,2019-10-30 05:37:45,2019-10-29 12:21:00,Highlands Ranch,Colorado,303,Dropped call or no message,Y
2102989555,2019-10-30 05:39:02,2019-10-29 12:37:00,Highlands Ranch,Colorado,303,Dropped call or no message,Y
5306756953,2019-10-30 05:42:50,2019-10-28 11:20:00,Las Vegas,Nevada,702,"Calls pretending to be government, businesses, or family and friends",Y
4122973169,2019-10-30 05:51:56,2019-10-29 22:30:00,Pittsburgh,Pennsylvania,412,"Lotteries, prizes  & sweepstakes",Y
8001749395,2019-10-30 05:53:13,2019-10-29 17:59:00,Pittsburgh,Pennsylvania,412,No Subject Provided,Y
4124291535,2019-10-30 05:55:04,2019-10-29 15:35:00,Pittsburgh,Pennsylvania,412,No Subject Provided,N
6093242416,2019-10-30 05:58:39,2019-10-25 13:46:00,,New Jersey,609,No Subject Provided,Y
6093245919,2019-10-30 05:59:55,2019-10-28 11:21:00,,New Jersey,609,No Subject Provided,Y
7738370045,2019-10-30 06:01:09,2019-10-30 04:57:00,Chicago,Illinois,773,No Subject Provided,Y
9542822199,2019-10-30 06:07:28,2019-10-22 17:35:00,,Florida,850,"Reducing your debt (credit cards, mortgage, student loans)",Y
7738370045,2019-10-30 06:08:00,2019-10-30 05:00:00,Chicago,Illinois,773,Warranties  & protection plans,Y
7174407144,2019-10-30 06:10:01,2019-10-29 16:39:00,Downingtown,Pennsylvania,610,Dropped call or no message,N
2156470614,2019-10-30 06:10:52,2019-10-29 12:45:00,Downingtown,Pennsylvania,610,Dropped call or no message,N
6156904734,2019-10-30 06:11:25,2019-10-29 12:14:00,Downingtown,Pennsylvania,610,Dropped call or no message,N
6105104827,2019-10-30 06:12:12,2019-10-29 11:28:00,Downingtown,Pennsylvania,610,Dropped call or no message,N
8103971518,2019-10-30 06:13:08,2019-10-28 15:32:00,Columbiaville,Michigan,810,"Reducing your debt (credit cards, mortgage, student loans)",Y
5182453374,2019-10-30 06:18:29,2019-10-29 13:00:00,Albany,New York,518,Medical  & prescriptions,N
2107644843,2019-10-30 06:19:05,2019-10-29 12:57:00,Houston,Texas,281,No Subject Provided,N
9737464488,2019-10-30 06:20:14,2019-10-29 11:28:00,Montclair,New Jersey,973,"Calls pretending to be government, businesses, or family and friends",Y
7041132566,2019-10-30 06:20:19,2019-10-29 10:59:00,Houston,Texas,281,No Subject Provided,N
8007887958,2019-10-30 06:23:19,2019-10-29 00:00:00,Florham park,New Jersey,732,"Calls pretending to be government, businesses, or family and friends",N
9034134389,2019-10-30 06:23:22,2019-10-30 04:34:00,Royse City,Texas,214,Other,N
2293514521,2019-10-30 06:26:26,2019-10-29 11:15:00,Tampa,Florida,813,"Calls pretending to be government, businesses, or family and friends",Y
2109444839,2019-10-30 06:31:03,2019-10-29 18:49:00,,Texas,210,Dropped call or no message,Y
2293514531,2019-10-30 06:32:21,2019-10-28 14:07:00,Tampa,Florida,813,"Calls pretending to be government, businesses, or family and friends",Y
7178480967,2019-10-30 06:32:32,2019-10-29 11:43:00,Reeseville,Wisconsin,920,No Subject Provided,Y
6362382256,2019-10-30 06:33:28,2019-10-29 11:54:00,Reeseville,Wisconsin,920,No Subject Provided,Y
4172284992,2019-10-30 06:34:19,2019-10-29 13:11:00,Reeseville,Wisconsin,920,No Subject Provided,Y
8178932800,2019-10-30 06:37:01,2019-10-29 10:38:00,Hutchins,Texas,504,Other,N
7322451887,2019-10-30 06:39:39,2019-10-28 12:01:00,,New Jersey,732,Warranties  & protection plans,Y
9739891493,2019-10-30 06:41:14,2019-10-29 17:00:00,,New Jersey,732,No Subject Provided,Y
7345518422,2019-10-30 06:56:32,2019-10-29 15:16:00,Fort Worth,Texas,616,Warranties  & protection plans,Y
7578919750,2019-10-30 06:56:50,2019-10-29 20:59:00,,Virginia,757,Vacation  & timeshares,Y
3162072054,2019-10-30 06:58:38,2019-10-14 10:07:00,Lenexa,Kansas,316,Warranties  & protection plans,Y
8558365802,2019-10-30 06:59:35,2019-10-29 19:27:00,rex,Georgia,770,No Subject Provided,Y
,2019-10-30 07:01:14,2019-10-29 18:26:00,Houston,Texas,713,No Subject Provided,Y
8475348508,2019-10-30 07:04:34,2019-10-29 18:35:00,,Illinois,847,Dropped call or no message,Y
7553158650,2019-10-30 07:07:02,2019-10-29 09:22:00,Las Vegas,Nevada,702,No Subject Provided,Y
4318001296,2019-10-30 07:09:10,2019-10-29 16:31:00,,Florida,561,No Subject Provided,Y
7255000146,2019-10-30 07:09:24,2019-08-09 09:23:00,Las Vegas,Nevada,702,No Subject Provided,Y
3173439802,2019-10-30 07:10:06,2019-10-29 09:25:00,Roswell,Georgia,770,Medical  & prescriptions,Y
7757583458,2019-10-30 07:10:55,2019-08-09 15:02:00,Las Vegas,Nevada,702,No Subject Provided,Y
9545333936,2019-10-30 07:12:09,2019-10-28 13:24:00,Miramar,Florida,954,Dropped call or no message,Y
2056727113,2019-10-30 07:12:30,2019-10-25 09:35:00,Sterrett,Alabama,205,No Subject Provided,Y
7346464743,2019-10-30 07:13:13,2019-10-29 14:53:00,MONROE,Michigan,734,No Subject Provided,N
7759810091,2019-10-30 07:13:21,2019-08-11 20:14:00,Las Vegas,Nevada,702,No Subject Provided,Y
2566729453,2019-10-30 07:14:07,2019-10-25 15:14:00,Sterrett,Alabama,205,No Subject Provided,Y
7255000146,2019-10-30 07:14:49,2019-08-12 13:01:00,Las Vegas,Nevada,702,No Subject Provided,Y
2058783418,2019-10-30 07:15:36,2019-10-25 15:25:00,Sterrett,Alabama,205,No Subject Provided,Y
7255000248,2019-10-30 07:16:15,2019-08-13 12:12:00,Las Vegas,Nevada,702,No Subject Provided,Y
2052941053,2019-10-30 07:17:16,2019-10-25 15:48:00,Sterrett,Alabama,205,No Subject Provided,Y
7027995600,2019-10-30 07:17:26,2019-08-14 15:24:00,Las Vegas,Nevada,702,No Subject Provided,Y
2053411074,2019-10-30 07:18:21,2019-10-27 12:04:00,Sterrett,Alabama,205,No Subject Provided,Y
7026069590,2019-10-30 07:18:42,2019-08-15 09:06:00,Las Vegas,Nevada,702,No Subject Provided,Y
7022000146,2019-10-30 07:19:47,2019-08-15 12:20:00,Las Vegas,Nevada,702,No Subject Provided,Y
7024253668,2019-10-30 07:20:54,2019-08-28 10:41:00,Las Vegas,Nevada,702,No Subject Provided,Y
2057234450,2019-10-30 07:21:11,2019-10-28 10:46:00,Sterrett,Alabama,205,Vacation  & timeshares,Y
8888238796,2019-10-30 07:21:27,2019-10-28 10:50:00,,Pennsylvania,610,Dropped call or no message,Y
7025339817,2019-10-30 07:21:55,2019-08-28 11:53:00,Las Vegas,Nevada,702,No Subject Provided,Y
6134823937,2019-10-30 07:22:24,2019-10-30 06:00:00,Sparks,Maryland,410,Other,Y
3122390959,2019-10-30 07:22:42,2019-10-28 15:47:00,,Pennsylvania,610,Dropped call or no message,Y
8887658913,2019-10-30 07:22:48,2019-10-28 16:12:00,Sterrett,Alabama,205,No Subject Provided,Y
3155226122,2019-10-30 07:22:59,2019-10-29 16:35:00,Lee Center,New York,315,Computer  & technical support,N
8006592249,2019-10-30 07:23:18,2019-08-28 12:25:00,Las Vegas,Nevada,702,No Subject Provided,Y
2017540069,2019-10-30 07:24:17,2019-08-28 15:43:00,Las Vegas,Nevada,702,No Subject Provided,Y
2567781143,2019-10-30 07:24:24,2019-10-29 12:51:00,Sterrett,Alabama,205,No Subject Provided,Y
7026471118,2019-10-30 07:25:31,2019-09-07 10:11:00,Las Vegas,Nevada,702,No Subject Provided,Y
2565727683,2019-10-30 07:26:09,2019-10-29 13:32:00,Sterrett,Alabama,205,No Subject Provided,Y
7022275384,2019-10-30 07:26:30,2019-09-09 16:17:00,Las Vegas,Nevada,702,No Subject Provided,Y
6317321284,2019-10-30 07:27:30,2019-10-30 17:50:00,Centereach,New York,631,No Subject Provided,Y
8002056247,2019-10-30 07:27:44,2019-10-29 14:17:00,Sterrett,Alabama,205,No Subject Provided,Y
7039521715,2019-10-30 07:27:50,2019-10-29 16:41:00,luray,Virginia,703,No Subject Provided,Y
7344360684,2019-10-30 07:28:23,2019-10-29 10:02:00,Westland,Michigan,734,Computer  & technical support,Y
7028141488,2019-10-30 07:28:44,2019-09-12 10:16:00,Las Vegas,Nevada,702,No Subject Provided,Y
2053600830,2019-10-30 07:29:11,2019-10-29 17:20:00,Sterrett,Alabama,205,No Subject Provided,Y
5302800339,2019-10-30 07:29:15,2019-10-29 16:41:00,luray,Virginia,703,No Subject Provided,Y
,2019-10-30 07:30:16,2019-10-29 17:00:00,,Pennsylvania,610,Other,Y
8007896701,2019-10-30 07:31:01,2019-10-29 17:12:00,Sterrett,Alabama,205,No Subject Provided,Y
8007896701,2019-10-30 07:32:09,2019-10-29 17:52:00,Sterrett,Alabama,205,No Subject Provided,Y
,2019-10-30 07:33:00,2019-01-17 00:00:00,Hope mills,North Carolina,910,Other,N
5136185520,2019-10-30 07:33:03,2019-10-29 09:35:00,cincinnati,Ohio,513,Home improvement  & cleaning,Y
4405802199,2019-10-30 07:33:14,2019-10-29 15:10:00,,Ohio,440,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2019-10-30 07:33:23,2019-10-29 14:03:00,Maspeth,New York,347,"Calls pretending to be government, businesses, or family and friends",Y
,2019-10-30 07:33:54,2019-10-29 16:17:00,,New Jersey,732,No Subject Provided,Y
7026895922,2019-10-30 07:34:15,2019-09-16 09:01:00,Las Vegas,Nevada,702,No Subject Provided,Y
5136185520,2019-10-30 07:34:28,2019-10-29 17:22:00,cincinnati,Ohio,513,Home improvement  & cleaning,Y
8009346489,2019-10-30 07:35:13,2019-10-29 08:03:00,Colorado Springs,Colorado,719,Dropped call or no message,Y
2103317270,2019-10-30 07:35:28,2019-09-18 10:55:00,Las Vegas,Nevada,702,No Subject Provided,Y
5134720915,2019-10-30 07:35:33,2019-10-29 20:10:00,cincinnati,Ohio,513,"Reducing your debt (credit cards, mortgage, student loans)",Y
8888422759,2019-10-30 07:35:58,2019-10-29 15:37:00,Colorado Springs,Colorado,719,Dropped call or no message,Y
2017107250,2019-10-30 07:36:26,2019-10-22 09:00:00,Arlington,Virginia,703,Other,Y
7026411216,2019-10-30 07:36:29,2019-09-23 18:27:00,Las Vegas,Nevada,702,No Subject Provided,Y
