Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
2489002174,2019-11-08 00:12:46,2019-11-06 16:05:00,royal oak,Michigan,248,No Subject Provided,Y
6107588397,2019-11-08 00:12:52,2019-11-06 10:34:00,Fairborn,Ohio,937,No Subject Provided,Y
9154404066,2019-11-08 00:13:13,2019-10-10 16:32:00,,Maryland,240,"Calls pretending to be government, businesses, or family and friends",Y
8559932342,2019-11-08 00:13:56,2019-11-03 13:00:00,TAYLORSVILLE,Kentucky,502,No Subject Provided,N
2709754343,2019-11-08 00:14:40,2019-11-03 18:02:00,TAYLORSVILLE,Kentucky,502,No Subject Provided,N
4086085101,2019-11-08 00:14:49,2019-11-07 07:59:00,San Jose,California,408,"Reducing your debt (credit cards, mortgage, student loans)",Y
2484775900,2019-11-08 00:14:54,2019-11-05 12:21:00,royal oak,Michigan,248,No Subject Provided,Y
+12139213380,2019-11-08 00:08:06,2019-11-08 00:08:06,,California,213,No Subject Provided,Y
3236869340,2019-11-08 00:12:39,2019-11-08 00:12:39,,California,323,No Subject Provided,Y
+17175145504,2019-11-08 00:13:39,2019-11-08 00:13:39,,Pennsylvania,717,No Subject Provided,Y
9377141980,2019-11-08 00:15:21,2019-11-06 10:54:00,Fairborn,Ohio,937,No Subject Provided,N
5023200587,2019-11-08 00:15:25,2019-11-04 13:14:00,TAYLORSVILLE,Kentucky,502,No Subject Provided,N
5023824051,2019-11-08 00:16:11,2019-11-04 17:59:00,TAYLORSVILLE,Kentucky,502,No Subject Provided,N
,2019-11-08 00:16:35,2019-11-07 08:50:00,Oakland,California,510,"Calls pretending to be government, businesses, or family and friends",Y
5023835672,2019-11-08 00:17:01,2019-11-05 15:46:00,TAYLORSVILLE,Kentucky,502,No Subject Provided,N
5756428860,2019-11-08 00:17:32,2019-11-07 10:06:00,Las Cruces,New Mexico,575,Warranties  & protection plans,Y
4024447103,2019-11-08 00:17:42,2019-11-07 07:57:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
8559932342,2019-11-08 00:17:45,2019-11-06 11:15:00,TAYLORSVILLE,Kentucky,502,No Subject Provided,N
2489002174,2019-11-08 00:17:49,2019-11-04 16:26:00,royal oak,Michigan,248,No Subject Provided,Y
8007425833,2019-11-08 00:18:02,2019-11-07 11:42:00,,Maryland,301,"Calls pretending to be government, businesses, or family and friends",Y
8597401180,2019-11-08 00:18:25,2019-11-06 17:54:00,TAYLORSVILLE,Kentucky,502,No Subject Provided,N
2722234162,2019-11-08 00:18:26,2019-11-07 17:42:00,,California,626,Vacation  & timeshares,Y
2016227681,2019-11-08 00:18:45,2019-11-07 15:08:00,San Antonio,Texas,210,No Subject Provided,N
3412547360,2019-11-08 00:19:21,2019-11-07 14:35:00,,California,626,Dropped call or no message,Y
6162289446,2019-11-08 00:19:53,2019-11-04 14:52:00,royal oak,Michigan,248,No Subject Provided,Y
8559932342,2019-11-08 00:20:15,2019-11-07 13:34:00,TAYLORSVILLE,Kentucky,502,No Subject Provided,N
7248170150,2019-11-08 00:20:21,2019-11-07 10:59:00,,California,626,Dropped call or no message,Y
6266717691,2019-11-08 00:20:38,2019-11-07 21:10:00,,California,818,No Subject Provided,Y
5024438369,2019-11-08 00:20:53,2019-11-07 12:29:00,TAYLORSVILLE,Kentucky,502,No Subject Provided,N
6263599512,2019-11-08 00:21:14,2019-11-07 10:53:00,,California,626,Dropped call or no message,Y
8017701750,2019-11-08 00:21:26,2019-11-07 19:13:00,Ogden,Utah,801,"Calls pretending to be government, businesses, or family and friends",Y
8884225654,2019-11-08 00:21:35,2019-11-07 16:49:00,,New York,212,Dropped call or no message,Y
5024284382,2019-11-08 00:21:41,2019-11-07 09:58:00,TAYLORSVILLE,Kentucky,502,No Subject Provided,N
6262103711,2019-11-08 00:22:01,2019-11-07 10:12:00,,California,626,Dropped call or no message,Y
8772497294,2019-11-08 00:22:24,2019-11-07 09:29:00,TAYLORSVILLE,Kentucky,502,No Subject Provided,N
2175312533,2019-11-08 00:22:30,2019-11-07 19:56:00,Bend,Oregon,541,Warranties  & protection plans,Y
9372001870,2019-11-08 00:23:11,2019-11-04 17:39:00,TAYLORSVILLE,Kentucky,502,No Subject Provided,N
8001778464,2019-11-08 00:23:31,2019-11-07 09:06:00,,California,626,"Calls pretending to be government, businesses, or family and friends",Y
+12546623492,2019-11-08 00:18:10,2019-11-08 00:18:10,,Texas,254,No Subject Provided,Y
+18668924249,2019-11-08 00:21:25,2019-11-08 00:21:25,,Texas,956,No Subject Provided,Y
+14086107150,2019-11-08 00:23:17,2019-11-08 00:23:17,,California,562,No Subject Provided,Y
+16097926187,2019-11-08 00:23:21,2019-11-08 00:23:21,,New Jersey,609,No Subject Provided,Y
8322191534,2019-11-08 00:24:33,2019-11-07 09:20:00,,California,559,Medical  & prescriptions,Y
8322191534,2019-11-08 00:26:19,2019-11-07 09:20:00,,California,559,Medical  & prescriptions,Y
8322191534,2019-11-08 00:26:22,2019-11-07 09:20:00,,California,559,Medical  & prescriptions,Y
2392107326,2019-11-08 00:26:24,2019-11-05 15:44:00,,Florida,305,Charities,Y
8322191534,2019-11-08 00:26:24,2019-11-07 09:20:00,,California,559,Medical  & prescriptions,Y
9542783857,2019-11-08 00:27:21,2019-11-01 11:37:00,Phoenix,Arizona,602,No Subject Provided,N
7024988026,2019-11-08 00:28:10,2019-10-06 08:24:00,,Nevada,702,No Subject Provided,N
6027143953,2019-11-08 00:29:04,2019-11-07 12:00:00,Phoenix,Arizona,602,Other,N
6131722295,2019-11-08 00:30:02,2019-10-06 08:09:00,,Nevada,702,No Subject Provided,N
4426067400,2019-11-08 00:30:47,2019-11-05 08:21:00,,California,909,Other,Y
3237775292,2019-11-08 00:30:55,2019-11-07 18:20:00,Fort Wayne,Indiana,260,No Subject Provided,Y
6096638249,2019-11-08 00:31:48,2019-11-07 16:25:00,,New Jersey,973,No Subject Provided,Y
6311303198,2019-11-08 00:31:55,2019-10-06 07:15:00,,Nevada,702,No Subject Provided,Y
9293228615,2019-11-08 00:32:12,2019-11-07 11:54:00,,New York,212,Dropped call or no message,Y
2092703298,2019-11-08 00:33:19,2019-11-07 17:14:00,,New Jersey,973,No Subject Provided,Y
7025278828,2019-11-08 00:34:18,2019-10-04 08:58:00,,Nevada,702,No Subject Provided,N
8884225654,2019-11-08 00:35:01,2019-11-07 09:38:00,,New York,212,Dropped call or no message,Y
3039091893,2019-11-08 00:35:26,2019-11-07 10:30:00,Littleton,Colorado,360,"Calls pretending to be government, businesses, or family and friends",Y
,2019-11-08 00:35:43,2019-11-06 11:06:00,Koseph city,Arizona,928,"Calls pretending to be government, businesses, or family and friends",Y
7022585730,2019-11-08 00:36:55,2019-10-01 14:19:00,,Nevada,702,No Subject Provided,N
8324394728,2019-11-08 00:36:11,2019-11-07 12:13:00,Kingwood,Texas,832,Medical  & prescriptions,N
9522421986,2019-11-08 00:37:47,2019-11-06 16:25:00,,New York,212,Dropped call or no message,Y
5413782633,2019-11-08 00:39:09,2019-11-07 02:56:00,Myrtle Creek,Oregon,541,Home improvement  & cleaning,N
5127640095,2019-11-08 00:39:12,2019-11-06 07:34:00,Tucson,Arizona,520,"Calls pretending to be government, businesses, or family and friends",Y
,2019-11-08 00:41:30,2019-11-07 00:00:00,Modesto,California,209,"Calls pretending to be government, businesses, or family and friends",Y
2404486263,2019-11-08 00:43:40,2019-11-07 14:31:00,Somerset,New Jersey,732,Other,Y
8884849218,2019-11-08 00:45:24,2019-11-07 16:05:00,,Colorado,303,"Calls pretending to be government, businesses, or family and friends",Y
6313012261,2019-11-08 00:46:19,2019-11-05 10:24:00,Joseph City,Arizona,928,"Calls pretending to be government, businesses, or family and friends",Y
8884433889,2019-11-08 00:46:45,2019-11-07 12:03:00,San Francisco,California,415,No Subject Provided,N
6193543616,2019-11-08 00:48:17,2019-11-07 18:49:00,,California,858,No Subject Provided,N
5415566450,2019-11-08 00:49:08,2019-11-07 16:24:00,,Oregon,541,No Subject Provided,N
7606979800,2019-11-08 00:50:33,2019-11-07 18:48:00,montgomery,New York,845,Computer  & technical support,Y
9259971045,2019-11-08 00:50:51,2019-11-07 20:46:00,,California,925,Dropped call or no message,Y
9723563109,2019-11-08 00:50:53,2019-11-07 09:45:00,,California,972,Dropped call or no message,Y
4132402895,2019-11-08 00:51:28,2019-10-21 13:34:00,,Colorado,303,"Calls pretending to be government, businesses, or family and friends",Y
8052775040,2019-11-08 00:51:47,2019-11-07 16:13:00,montgomery,New York,845,Computer  & technical support,Y
9726799261,2019-11-08 00:52:01,2019-11-07 09:02:00,,California,972,Dropped call or no message,Y
8005007868,2019-11-08 00:52:36,2019-11-07 11:26:00,Portland,Oregon,503,"Calls pretending to be government, businesses, or family and friends",Y
8052775040,2019-11-08 00:52:46,2019-11-07 15:22:00,montgomery,New York,845,Computer  & technical support,Y
7323588426,2019-11-08 00:53:41,2019-11-07 14:47:00,montgomery,New York,845,Computer  & technical support,Y
9726799261,2019-11-08 00:54:25,2019-11-07 09:03:00,,California,972,Warranties  & protection plans,Y
1164445040,2019-11-08 00:55:08,2019-11-07 13:24:00,long beach,California,562,"Calls pretending to be government, businesses, or family and friends",Y
6145488230,2019-11-08 00:55:26,2019-10-10 13:11:00,Joseph City,Arizona,928,"Calls pretending to be government, businesses, or family and friends",Y
,2019-11-08 00:55:35,2019-11-07 20:24:00,Mountlake Terrace,Washington,425,Other,Y
76519522171,2019-11-08 00:56:39,2019-11-06 14:59:00,,California,972,Dropped call or no message,Y
9729451624,2019-11-08 00:58:35,2019-11-05 09:58:00,,California,972,Dropped call or no message,Y
8884159730,2019-11-08 01:01:03,2019-11-07 09:37:00,,New York,718,Other,Y
8085518876,2019-11-08 01:02:13,2019-11-07 12:11:00,,Hawaii,808,Dropped call or no message,Y
3052057793,2019-11-08 01:04:42,2019-11-07 20:57:00,Brooklyn,New York,202,No Subject Provided,N
7076050580,2019-11-08 01:05:25,2019-10-07 12:06:00,Joseph City,Arizona,928,"Calls pretending to be government, businesses, or family and friends",Y
9063965185,2019-11-08 01:05:54,2019-11-07 15:31:00,Bozeman,Montana,906,Dropped call or no message,N
,2019-11-08 01:07:12,2019-10-15 00:00:00,,Arizona,602,Other,Y
4065707152,2019-11-08 01:09:48,2019-11-05 07:09:00,Spokane,Washington,406,No Subject Provided,Y
4022359015,2019-11-08 00:27:50,2019-11-07 16:27:00,,Nebraska,402,No Subject Provided,
8772842940,2019-11-08 00:46:52,2019-11-07 16:39:00,,Tennessee,731,No Subject Provided,
+18558804795,2019-11-08 00:23:49,2019-11-08 00:23:49,,Texas,214,No Subject Provided,N
+13054847768,2019-11-08 00:40:57,2019-11-08 00:40:57,,Florida,813,No Subject Provided,Y
+18505936324,2019-11-08 00:42:46,2019-11-08 00:42:46,,Florida,561,No Subject Provided,Y
+13237011012,2019-11-08 00:46:34,2019-11-08 00:46:34,,California,323,No Subject Provided,N
2102644446,2019-11-08 00:47:59,2019-11-08 00:47:59,,Texas,210,No Subject Provided,N
+17028753412,2019-11-08 00:48:45,2019-11-08 00:48:45,,Nevada,702,No Subject Provided,Y
4094407046,2019-11-08 00:48:47,2019-11-08 00:48:47,,Texas,936,No Subject Provided,N
6506949265,2019-11-08 00:57:39,2019-11-08 00:57:39,,California,209,No Subject Provided,N
3517778206,2019-11-08 00:59:59,2019-11-08 00:59:59,,Tennessee,615,No Subject Provided,Y
4752075488,2019-11-08 01:11:49,2019-11-05 12:43:00,Porterville,California,559,Medical  & prescriptions,Y
2093371658,2019-11-08 01:12:38,2019-11-07 15:40:00,Milwaukie,Oregon,503,Other,Y
7076050580,2019-11-08 01:13:08,2019-10-07 12:06:00,Joseph City,Arizona,928,"Calls pretending to be government, businesses, or family and friends",Y
8772842940,2019-11-08 01:17:34,2019-11-07 17:19:00,Selden,New York,631,Other,Y
6313012261,2019-11-08 01:18:52,2019-11-05 10:24:00,Joseph City,Arizona,928,"Calls pretending to be government, businesses, or family and friends",Y
6304021256,2019-11-08 01:20:20,2019-11-07 16:42:00,,Illinois,630,No Subject Provided,Y
6305915960,2019-11-08 01:21:00,2019-11-06 15:17:00,,Illinois,630,No Subject Provided,Y
7813039380,2019-11-08 01:22:26,2019-11-06 11:06:00,Joseph City,Arizona,928,"Calls pretending to be government, businesses, or family and friends",Y
8002741579,2019-11-08 01:22:29,2019-11-07 13:17:00,Tinley Park,Illinois,708,"Calls pretending to be government, businesses, or family and friends",Y
,2019-11-08 01:24:17,2019-11-08 11:19:00,DELHI,New Jersey,732,"Lotteries, prizes  & sweepstakes",Y
7273954201,2019-11-08 01:25:44,2019-11-07 10:11:00,Simpsonville,South Carolina,864,Other,N
3027374678,2019-11-08 01:32:44,2019-11-07 00:00:00,Newark,Delaware,302,No Subject Provided,N
09555705954,2019-11-08 01:33:08,2019-11-08 11:19:00,DELHI,New Jersey,732,"Lotteries, prizes  & sweepstakes",Y
7195454760,2019-11-08 01:37:49,2019-11-05 15:44:00,Pueblo,Colorado,719,Warranties  & protection plans,N
3477754355,2019-11-08 01:38:28,2019-10-14 00:00:00,Queens,New York,347,"Reducing your debt (credit cards, mortgage, student loans)",Y
4079663094,2019-11-08 01:39:05,2019-11-07 15:22:00,Pensacola,Florida,850,No Subject Provided,Y
8507766558,2019-11-08 01:41:01,2019-11-06 14:46:00,Pensacola,Florida,850,No Subject Provided,Y
8036349276,2019-11-08 01:41:23,2019-11-07 14:27:00,North Augusta,South Carolina,803,Warranties  & protection plans,Y
4153463959,2019-11-08 01:41:25,2019-10-30 13:22:00,,California,415,Dropped call or no message,Y
8583464211,2019-11-08 01:44:28,2019-11-05 15:28:00,,California,415,"Reducing your debt (credit cards, mortgage, student loans)",Y
4153461887,2019-11-08 01:46:42,2019-11-04 18:29:00,,California,415,Dropped call or no message,Y
4156898307,2019-11-08 01:49:02,2019-11-06 14:01:00,,California,415,Dropped call or no message,Y
2814366078,2019-11-08 01:49:46,2019-11-07 09:01:00,Los Angeles,California,630,"Calls pretending to be government, businesses, or family and friends",Y
4153467326,2019-11-08 01:50:47,2019-11-07 14:10:00,,California,415,Dropped call or no message,Y
8485773512,2019-11-08 01:50:55,2019-10-31 14:34:00,Cherry Hill,New Jersey,856,"Reducing your debt (credit cards, mortgage, student loans)",Y
8625777653,2019-11-08 01:52:47,2019-10-31 14:17:00,Cherry Hill,New Jersey,856,Medical  & prescriptions,Y
6319986873,2019-11-08 01:55:42,2019-10-31 11:11:00,Cherry Hill,New Jersey,856,No Subject Provided,Y
8565777627,2019-11-08 01:57:26,2019-11-01 17:05:00,Cherry Hill,New Jersey,856,No Subject Provided,Y
7312013938,2019-11-08 02:01:08,2019-11-04 10:36:00,Cherry Hill,New Jersey,856,Medical  & prescriptions,Y
8448984759,2019-11-08 02:01:13,2012-03-02 00:20:00,Chennai,Tennessee,978,Other,N
5154078423,2019-11-08 02:02:11,2019-11-07 16:29:00,cincinnati,Ohio,513,"Energy, solar,  & utilities",Y
8531850993,2019-11-08 02:03:17,2019-11-04 16:19:00,Cherry Hill,New Jersey,856,No Subject Provided,Y
7342067206,2019-11-08 02:05:24,2019-11-05 12:09:00,Cherry Hill,New Jersey,856,Medical  & prescriptions,Y
,2019-11-08 02:06:19,2019-10-04 00:00:00,Seattle,Washington,607,"Calls pretending to be government, businesses, or family and friends",Y
8565776282,2019-11-08 02:06:45,2019-11-05 08:21:00,Cherry Hill,New Jersey,856,No Subject Provided,Y
3072071661,2019-11-08 02:07:58,2019-11-06 16:13:00,Cherry Hill,New Jersey,856,Medical  & prescriptions,Y
6026280577,2019-11-08 02:11:00,2019-11-07 19:15:00,,Arizona,602,No Subject Provided,N
7168929407,2019-11-08 02:13:43,2019-11-07 12:29:00,New York,New York,917,Other,Y
2024700291,2019-11-08 02:20:06,2019-11-06 17:21:00,Cherry Hill,New Jersey,856,No Subject Provided,Y
5802050262,2019-11-08 02:22:37,2019-11-07 15:50:00,Sparks,Nevada,775,Medical  & prescriptions,Y
4012050569,2019-11-08 02:24:34,2019-11-07 09:51:00,Sparks,Nevada,775,Medical  & prescriptions,Y
9783120701,2019-11-08 02:28:51,2019-11-07 18:46:00,Athol,Massachusetts,978,No Subject Provided,Y
2024700291,2019-11-08 02:30:56,2019-11-07 00:00:00,Cherry Hill,New Jersey,856,No Subject Provided,Y
3022554517,2019-11-08 02:30:57,2019-11-07 15:51:00,,Delaware,302,No Subject Provided,Y
3023824504,2019-11-08 02:32:18,2019-11-07 15:59:00,,Delaware,302,No Subject Provided,Y
2162522159,2019-11-08 02:41:11,2019-11-06 14:03:00,,Ohio,216,No Subject Provided,N
,2019-11-08 02:41:23,2019-11-07 15:00:00,Desoto,Texas,469,"Calls pretending to be government, businesses, or family and friends",Y
8334029205,2019-11-08 02:41:46,2019-11-05 12:00:00,,District of Columbia,202,"Calls pretending to be government, businesses, or family and friends",Y
2155842457,2019-11-08 02:42:55,2019-11-06 16:28:00,,Ohio,216,No Subject Provided,N
7194019060,2019-11-08 02:43:54,2019-11-07 17:50:00,Cherry Hill,New Jersey,856,No Subject Provided,Y
4409020386,2019-11-08 02:44:42,2019-11-06 17:38:00,,Ohio,216,No Subject Provided,Y
5177866689,2019-11-08 02:46:36,2019-11-07 10:47:00,,Ohio,216,No Subject Provided,N
3392202283,2019-11-08 02:46:06,2019-11-07 11:54:00,Cherry Hill,New Jersey,856,No Subject Provided,Y
5055176523,2019-11-08 02:47:50,2019-11-07 00:00:00,Malott,Washington,509,Other,N
2162525927,2019-11-08 02:48:23,2019-11-07 11:35:00,,Ohio,216,No Subject Provided,Y
2762184693,2019-11-08 02:49:26,2019-10-25 08:27:00,San Diego,California,858,No Subject Provided,N
5672051380,2019-11-08 02:50:15,2019-11-07 20:20:00,,Ohio,216,No Subject Provided,N
5132168895,2019-11-08 02:51:03,2019-11-07 16:58:00,San Diego,California,858,No Subject Provided,N
5404253296,2019-11-08 02:51:59,2019-11-07 00:00:00,Roanoke,Virginia,540,No Subject Provided,Y
5746359092,2019-11-08 02:52:18,2019-09-04 09:23:00,Mishawaka,Indiana,574,Work from home  & other ways to make money,Y
7602929636,2019-11-08 02:52:33,2019-11-07 14:55:00,San Diego,California,858,No Subject Provided,N
9163014002,2019-11-08 02:53:15,2019-11-07 12:23:00,,California,916,No Subject Provided,N
3392202392,2019-11-08 02:53:50,2019-11-07 14:35:00,San Diego,California,858,No Subject Provided,N
8005165573,2019-11-08 02:54:33,2019-08-28 14:29:00,Mishawaka,Indiana,574,Medical  & prescriptions,Y
9163014003,2019-11-08 02:54:59,2019-11-07 15:48:00,,California,916,No Subject Provided,N
7473228149,2019-11-08 02:55:06,2019-11-07 10:55:00,San Diego,California,858,No Subject Provided,N
7146569198,2019-11-08 01:29:56,2019-11-07 13:27:00,,California,714,No Subject Provided,
3136354718,2019-11-08 02:23:24,2019-11-06 10:16:00,,Michigan,313,No Subject Provided,Y
3136354718,2019-11-08 02:27:59,2019-11-06 11:14:00,,Michigan,313,No Subject Provided,Y
3136354718,2019-11-08 02:31:59,2019-11-06 13:16:00,,Michigan,313,No Subject Provided,Y
3136354718,2019-11-08 02:36:55,2019-11-06 15:58:00,,Michigan,313,No Subject Provided,Y
3136354718,2019-11-08 02:40:34,2019-11-06 18:44:00,,Michigan,313,No Subject Provided,Y
8000217465,2019-11-08 02:56:12,2019-11-07 08:42:00,,California,916,No Subject Provided,Y
4063121663,2019-11-08 02:56:14,2019-11-07 09:13:00,San Diego,California,858,No Subject Provided,N
5614505766,2019-11-08 02:56:49,2019-07-01 10:17:00,Mishawaka,Indiana,574,"Calls pretending to be government, businesses, or family and friends",Y
8005151378,2019-11-08 02:57:48,2019-11-07 15:26:00,,California,916,No Subject Provided,Y
2029004980,2019-11-08 03:01:22,2019-11-07 13:55:00,Palmyra,New York,585,No Subject Provided,Y
4108016071,2019-11-08 03:03:37,2019-10-17 16:54:00,Columbia,Maryland,410,"Reducing your debt (credit cards, mortgage, student loans)",Y
4108466544,2019-11-08 03:05:23,2019-10-17 19:08:00,Columbia,Maryland,410,Work from home  & other ways to make money,Y
8448608676,2019-11-08 03:06:38,2019-11-06 11:28:00,Salem,Oregon,541,"Calls pretending to be government, businesses, or family and friends",Y
4106151174,2019-11-08 03:07:48,2019-10-18 10:37:00,Columbia,Maryland,410,"Reducing your debt (credit cards, mortgage, student loans)",Y
4106187664,2019-11-08 03:09:24,2019-10-18 17:30:00,Columbia,Maryland,410,"Energy, solar,  & utilities",Y
4107241209,2019-11-08 03:11:14,2019-10-24 12:08:00,Columbia,Maryland,410,Dropped call or no message,N
4108477765,2019-11-08 03:13:40,2019-10-30 17:55:00,Columbia,Maryland,410,Work from home  & other ways to make money,Y
4104491429,2019-11-08 03:15:00,2019-10-30 18:40:00,Columbia,Maryland,410,Work from home  & other ways to make money,Y
0000000000,2019-11-08 03:15:18,2019-11-07 16:08:00,lyons,Illinois,708,No Subject Provided,Y
4103431739,2019-11-08 03:16:35,2019-10-31 14:29:00,Columbia,Maryland,410,No Subject Provided,N
7143948990,2019-11-08 03:17:14,2019-11-07 11:24:00,,California,714,No Subject Provided,Y
4109231662,2019-11-08 03:17:38,2019-11-01 16:25:00,Columbia,Maryland,410,No Subject Provided,N
9013817555,2019-11-08 03:18:51,2019-11-04 14:45:00,Columbia,Maryland,410,Medical  & prescriptions,N
4102121424,2019-11-08 03:21:41,2019-11-04 15:50:00,Columbia,Maryland,410,"Reducing your debt (credit cards, mortgage, student loans)",Y
4102791357,2019-11-08 03:23:57,2019-11-05 16:15:00,Columbia,Maryland,410,Other,Y
4108466786,2019-11-08 03:25:26,2019-11-06 17:20:00,Columbia,Maryland,410,Work from home  & other ways to make money,Y
2037180418,2019-11-08 03:26:03,2019-10-21 10:22:00,Stratford,Connecticut,203,"Reducing your debt (credit cards, mortgage, student loans)",Y
4108744952,2019-11-08 03:26:41,2019-11-06 17:39:00,Columbia,Maryland,410,Work from home  & other ways to make money,Y
4255266800,2019-11-08 03:28:08,2019-11-01 20:38:00,,Washington,253,Other,Y
4103452000,2019-11-08 03:28:58,2019-11-06 18:25:00,Columbia,Maryland,410,No Subject Provided,Y
8506174991,2019-11-08 01:46:23,2019-11-08 01:46:23,,Florida,305,No Subject Provided,Y
3128714243,2019-11-08 02:31:29,2019-11-08 02:31:29,,Michigan,734,No Subject Provided,N
+15122491541,2019-11-08 01:12:00,2019-11-08 01:12:00,,Texas,512,No Subject Provided,Y
+17738651132,2019-11-08 01:15:43,2019-11-08 01:15:43,,Illinois,773,No Subject Provided,N
+12034988950,2019-11-08 01:20:47,2019-11-08 01:20:47,,Texas,832,No Subject Provided,Y
+13052344565,2019-11-08 01:25:06,2019-11-08 01:25:06,,Texas,832,No Subject Provided,Y
3003,2019-11-08 01:26:33,2019-11-08 01:26:33,,Massachusetts,857,No Subject Provided,N
8063165667,2019-11-08 01:40:13,2019-11-08 01:40:13,,New Mexico,505,No Subject Provided,Y
+14043801478,2019-11-08 01:40:26,2019-11-08 01:40:26,,Indiana,219,No Subject Provided,Y
+16335000403,2019-11-08 01:58:13,2019-11-08 01:58:13,,Arizona,480,No Subject Provided,Y
+16232261914,2019-11-08 02:00:06,2019-11-08 02:00:06,,Arizona,480,No Subject Provided,Y
+19124052461,2019-11-08 02:04:04,2019-11-08 02:04:04,,Georgia,912,No Subject Provided,Y
+19125590648,2019-11-08 02:04:25,2019-11-08 02:04:25,,Georgia,912,No Subject Provided,Y
+16197185687,2019-11-08 02:16:42,2019-11-08 02:16:42,,California,619,No Subject Provided,Y
+19156131385,2019-11-08 02:17:50,2019-11-08 02:17:50,,Illinois,224,No Subject Provided,Y
+19182792522,2019-11-08 02:20:03,2019-11-08 02:20:03,,Oklahoma,918,No Subject Provided,Y
+18558815361,2019-11-08 02:21:53,2019-11-08 02:21:53,,Illinois,224,No Subject Provided,Y
8009725337,2019-11-08 02:27:54,2019-11-08 02:27:54,,Florida,941,No Subject Provided,Y
+19174755414,2019-11-08 02:27:45,2019-11-08 02:27:45,,Michigan,810,No Subject Provided,Y
2123769216,2019-11-08 02:31:48,2019-11-08 02:31:48,,Minnesota,612,No Subject Provided,Y
+12242196372,2019-11-08 02:33:11,2019-11-08 02:33:11,,Illinois,224,No Subject Provided,N
+18332974414,2019-11-08 02:36:53,2019-11-08 02:36:53,,Florida,727,No Subject Provided,Y
+17206397939,2019-11-08 02:42:39,2019-11-08 02:42:39,,Minnesota,612,No Subject Provided,N
+13103598830,2019-11-08 02:43:02,2019-11-08 02:43:02,,Minnesota,612,No Subject Provided,N
+13235386681,2019-11-08 02:43:22,2019-11-08 02:43:22,,California,323,No Subject Provided,Y
+15045349036,2019-11-08 02:52:39,2019-11-08 02:52:39,,Louisiana,504,No Subject Provided,Y
+15053184908,2019-11-08 02:59:04,2019-11-08 02:59:04,,Arizona,480,No Subject Provided,Y
+18505624693,2019-11-08 03:08:17,2019-11-08 03:08:17,,Maryland,443,No Subject Provided,Y
+15303584388,2019-11-08 03:09:03,2019-11-08 03:09:03,,Arizona,602,No Subject Provided,N
+18186990527,2019-11-08 03:12:13,2019-11-08 03:12:13,,California,323,No Subject Provided,Y
2138179282,2019-11-08 03:22:00,2019-11-08 03:22:00,,California,213,No Subject Provided,Y
4255266800,2019-11-08 03:29:25,2019-11-01 20:46:00,,Washington,253,No Subject Provided,Y
4254495075,2019-11-08 03:30:22,2019-11-02 17:30:00,,Washington,253,No Subject Provided,Y
