Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
5595330138,2019-11-12 02:40:45,2019-11-11 16:00:00,Kerman,California,559,No Subject Provided,N
4106446786,2019-11-12 02:43:55,2019-11-11 13:45:00,Kerman,California,559,No Subject Provided,Y
4404588424,2019-11-12 02:45:35,2019-11-11 11:59:00,,Ohio,216,No Subject Provided,Y
4194569336,2019-11-12 02:47:27,2019-11-11 13:36:00,,Ohio,216,No Subject Provided,Y
3306188986,2019-11-12 02:49:41,2019-11-11 14:53:00,,Ohio,440,No Subject Provided,N
4405521312,2019-11-12 02:51:26,2019-11-11 17:11:00,,Ohio,440,No Subject Provided,N
4405527621,2019-11-12 02:53:15,2019-11-11 17:33:00,,Ohio,440,No Subject Provided,N
3803909319,2019-11-12 01:11:32,2019-11-11 08:04:00,,California,323,No Subject Provided,Y
7152805083,2019-11-12 01:14:13,2019-11-11 09:51:00,,California,323,No Subject Provided,Y
7252099801,2019-11-12 01:16:43,2019-11-11 12:10:00,,California,323,No Subject Provided,Y
7147551119,2019-11-12 01:19:16,2019-11-11 10:12:00,,California,714,No Subject Provided,
5862383880,2019-11-12 01:19:57,2019-11-11 12:13:00,,California,323,No Subject Provided,Y
6304965842,2019-11-12 02:59:25,2019-11-11 15:00:00,,Illinois,815,No Subject Provided,N
8583093000,2019-11-12 03:02:20,2019-11-11 19:20:00,Countryside,Illinois,708,No Subject Provided,Y
9173828433,2019-11-12 03:05:23,2019-11-04 16:56:00,BETHANY,West Virginia,304,"Calls pretending to be government, businesses, or family and friends",Y
8586851093,2019-11-12 03:06:51,2019-11-10 10:20:00,Imphal,California,858,"Lotteries, prizes  & sweepstakes",Y
4153031396,2019-11-12 03:07:31,2019-11-11 11:44:00,,California,415,No Subject Provided,Y
9173828433,2019-11-12 03:07:46,2019-11-04 16:56:00,BETHANY,West Virginia,304,"Calls pretending to be government, businesses, or family and friends",Y
5127461029,2019-11-12 03:08:08,2019-11-11 12:00:00,Burleson,Texas,214,Dropped call or no message,Y
2489242414,2019-11-12 03:10:41,2019-11-08 13:22:00,Saratoga,California,408,No Subject Provided,Y
8004521588,2019-11-12 03:11:27,2019-11-08 15:23:00,Saratoga,California,408,No Subject Provided,Y
4083766886,2019-11-12 03:12:41,2019-11-11 09:59:00,Saratoga,California,408,No Subject Provided,Y
8013967437,2019-11-12 03:40:03,2019-11-11 16:49:00,glendale,Arizona,480,Dropped call or no message,N
6103202314,2019-11-12 03:41:03,2019-11-11 13:23:00,glendale,Arizona,480,Dropped call or no message,N
4802111943,2019-11-12 03:41:56,2019-11-11 17:43:00,glendale,Arizona,480,Dropped call or no message,N
8442127865,2019-11-12 03:43:10,2019-11-08 13:58:00,Orange,California,714,"Calls pretending to be government, businesses, or family and friends",Y
8047167149,2019-11-12 03:59:41,2019-11-11 10:29:00,Glen Allen,Virginia,804,Home security  & alarms,N
6512404796,2019-11-12 04:01:44,2019-11-11 14:12:00,SAINT PAUL,Minnesota,651,Other,N
8008924357,2019-11-12 04:22:46,2019-11-11 15:26:00,union,Missouri,636,Other,Y
2525253392,2019-11-12 04:28:35,2019-11-11 16:04:00,Charlotte,North Carolina,704,Dropped call or no message,Y
7049659174,2019-11-12 04:29:13,2019-11-11 17:21:00,Charlotte,North Carolina,704,No Subject Provided,Y
7049659174,2019-11-12 04:29:47,2019-11-11 17:00:00,Charlotte,North Carolina,704,No Subject Provided,Y
5736036030,2019-11-12 04:32:00,2019-11-11 18:12:00,New Orleans,Louisiana,573,Dropped call or no message,Y
9415924927,2019-11-12 04:48:52,2019-11-11 12:53:00,,Florida,561,Medical  & prescriptions,Y
9802505038,2019-11-12 05:11:04,2019-11-11 19:31:00,,Maine,207,No Subject Provided,Y
,2019-11-12 05:11:43,2019-11-11 08:13:00,,Illinois,309,No Subject Provided,Y
6502157037,2019-11-12 05:20:26,2019-11-08 14:15:00,Santa Rosa,California,707,No Subject Provided,Y
8557890195,2019-11-12 05:21:11,2019-11-11 00:10:00,Cedar City,Utah,435,Computer  & technical support,Y
7075325726,2019-11-12 05:21:30,2019-11-07 17:36:00,,Montana,406,"Energy, solar,  & utilities",Y
9412004396,2019-11-12 05:21:33,2019-11-11 21:00:00,,Florida,941,Dropped call or no message,Y
4064594054,2019-11-12 05:23:02,2019-11-07 20:31:00,,Montana,406,"Energy, solar,  & utilities",Y
4069319314,2019-11-12 05:24:22,2019-11-09 13:05:00,,Montana,406,"Energy, solar,  & utilities",Y
2489883589,2019-11-12 05:25:25,2019-11-09 10:43:00,,Montana,406,"Reducing your debt (credit cards, mortgage, student loans)",Y
9133551140,2019-11-12 05:26:01,2019-11-11 16:28:00,,Kansas,913,No Subject Provided,N
5016069123,2019-11-12 05:26:12,2019-11-11 10:27:00,,Arkansas,501,No Subject Provided,Y
8187403285,2019-11-12 05:26:38,2019-11-11 16:54:00,,Montana,406,"Energy, solar,  & utilities",Y
8643136251,2019-11-12 05:27:00,2019-11-11 10:32:00,Greenville,South Carolina,864,Warranties  & protection plans,N
8646531317,2019-11-12 05:30:59,2019-11-11 13:31:00,Greenville,South Carolina,864,Dropped call or no message,N
9898785828,2019-11-12 05:31:17,2019-11-12 05:29:00,Matawan,New Jersey,732,No Subject Provided,N
8886541789,2019-11-12 05:37:56,2019-11-11 10:05:00,purvis,Mississippi,888,Computer  & technical support,Y
4236465146,2019-11-12 05:47:27,2019-11-11 15:24:00,Kingsport,Tennessee,423,"Reducing your debt (credit cards, mortgage, student loans)",Y
4236463956,2019-11-12 05:48:44,2019-11-11 18:11:00,Kingsport,Tennessee,423,"Reducing your debt (credit cards, mortgage, student loans)",Y
8608772611,2019-11-12 05:50:53,2019-11-11 14:45:00,,Connecticut,860,Other,Y
3252685835,2019-11-12 05:51:06,2019-11-11 12:30:00,,Michigan,517,No Subject Provided,Y
7135953964,2019-11-12 05:51:24,2019-11-11 18:24:00,,Texas,713,No Subject Provided,Y
3072194554,2019-11-12 05:55:37,2019-11-11 10:15:00,,Texas,713,Other,Y
8562997200,2019-11-12 05:55:47,2019-11-11 11:28:00,,Ohio,440,"Calls pretending to be government, businesses, or family and friends",Y
4063504448,2019-11-12 05:58:11,2019-11-11 10:02:00,,Texas,713,Other,Y
4303030345,2019-11-12 05:58:54,2019-11-11 14:36:00,,Texas,713,No Subject Provided,Y
8669494112,2019-11-12 06:01:35,2019-11-11 02:25:00,,California,951,"Calls pretending to be government, businesses, or family and friends",Y
3202755973,2019-11-12 06:01:44,2019-11-11 00:00:00,Atlanta,Georgia,678,Dropped call or no message,N
4124656838,2019-11-12 06:06:15,2019-11-11 17:50:00,Verona,Pennsylvania,412,No Subject Provided,Y
7574333713,2019-11-12 06:14:48,2019-11-11 13:58:00,,Virginia,540,Dropped call or no message,N
4103425125,2019-11-12 06:14:50,2019-11-11 06:11:00,California,Maryland,301,"Reducing your debt (credit cards, mortgage, student loans)",Y
3165357925,2019-11-12 06:15:53,2019-11-11 17:37:00,,Texas,832,Medical  & prescriptions,Y
918406038601,2019-11-12 06:15:55,2019-11-11 04:38:00,,Georgia,706,"Calls pretending to be government, businesses, or family and friends",N
7035934940,2019-11-12 06:16:01,2019-11-11 11:28:00,,Virginia,540,Dropped call or no message,N
9379279735,2019-11-12 06:16:04,2019-11-11 17:19:00,Marysville,Ohio,937,Warranties  & protection plans,Y
9377388447,2019-11-12 06:17:04,2019-11-11 16:51:00,Marysville,Ohio,937,Warranties  & protection plans,Y
5862504036,2019-11-12 06:17:16,2019-11-11 16:13:00,,Texas,832,Medical  & prescriptions,Y
2161045580,2019-11-12 06:17:59,2019-11-11 14:04:00,Marysville,Ohio,937,No Subject Provided,Y
8602616435,2019-11-12 06:18:05,2019-11-11 16:01:00,,Texas,832,Medical  & prescriptions,Y
2567868016,2019-11-12 06:18:56,2019-11-11 02:20:00,,Texas,832,Medical  & prescriptions,Y
8187914688,2019-11-12 06:19:59,2019-11-11 14:18:00,,Texas,832,Medical  & prescriptions,Y
9546572097,2019-11-12 06:20:02,2019-11-11 17:21:00,Pompano Beach,Florida,954,Warranties  & protection plans,Y
8772842942,2019-11-12 06:22:11,2019-11-11 17:37:00,Middlesex,New Jersey,732,Dropped call or no message,Y
9192308315,2019-11-12 06:23:23,2019-11-11 17:08:00,,North Carolina,919,Other,N
8136947882,2019-11-12 06:24:35,2019-11-11 18:58:00,,Florida,813,No Subject Provided,N
8109389889,2019-11-12 06:26:36,2018-11-11 17:39:00,Burton,Michigan,810,Computer  & technical support,Y
5985968692,2019-11-12 06:26:43,2011-11-11 12:23:00,Cupertino,California,916,No Subject Provided,Y
4782205091,2019-11-12 06:28:28,2019-11-06 10:21:00,Reynolds,Georgia,478,"Reducing your debt (credit cards, mortgage, student loans)",Y
2124443400,2019-11-12 06:29:35,2019-11-11 20:14:00,Burton,Michigan,810,Computer  & technical support,Y
4782493517,2019-11-12 06:29:39,2019-11-07 18:01:00,Reynolds,Georgia,478,"Calls pretending to be government, businesses, or family and friends",Y
2124443400,2019-11-12 06:30:45,2019-11-10 18:40:00,Burton,Michigan,810,Computer  & technical support,Y
918406038601,2019-11-12 06:30:58,2019-11-11 04:38:00,,Georgia,706,"Calls pretending to be government, businesses, or family and friends",N
3868558046,2019-11-12 06:31:02,2019-11-11 17:29:00,Reynolds,Georgia,478,"Calls pretending to be government, businesses, or family and friends",N
3215068184,2019-11-12 06:31:26,2019-11-11 18:26:00,Boynton Beach,Florida,305,No Subject Provided,Y
7204687957,2019-11-12 06:31:39,2019-11-10 18:29:00,Wayne,Pennsylvania,610,No Subject Provided,N
5614371237,2019-11-12 06:32:20,2019-11-08 17:05:00,Wayne,Pennsylvania,610,No Subject Provided,N
7705101670,2019-11-12 06:32:42,2019-11-08 19:59:00,Burton,Michigan,810,Computer  & technical support,Y
7185410002,2019-11-12 06:32:52,2019-11-08 00:00:00,Wayne,Pennsylvania,610,No Subject Provided,N
3362103911,2019-11-12 06:33:44,2019-11-08 15:12:00,Wayne,Pennsylvania,610,No Subject Provided,N
5518817051,2019-11-12 06:33:57,2019-11-11 17:08:00,Kettering,Ohio,937,"Energy, solar,  & utilities",Y
6107986731,2019-11-12 06:34:31,2019-11-08 10:18:00,Wayne,Pennsylvania,610,No Subject Provided,N
7177220494,2019-11-12 06:35:20,2019-11-07 20:30:00,Wayne,Pennsylvania,610,Dropped call or no message,N
6102936039,2019-11-12 06:35:59,2019-11-07 17:07:00,Wayne,Pennsylvania,610,No Subject Provided,N
2622000797,2019-11-12 06:36:13,2019-11-11 09:28:00,Holmen,Wisconsin,608,No Subject Provided,Y
6072051314,2019-11-12 06:36:50,2019-11-07 14:54:00,Wayne,Pennsylvania,610,No Subject Provided,N
8663520225,2019-11-12 06:37:18,2019-10-12 00:00:00,Killeen,Texas,254,Computer  & technical support,N
6102061817,2019-11-12 06:37:25,2019-11-06 18:17:00,Wayne,Pennsylvania,610,No Subject Provided,N
8722254717,2019-11-12 06:38:10,2019-11-06 17:43:00,Wayne,Pennsylvania,610,Dropped call or no message,N
6102318007,2019-11-12 06:39:07,2019-11-06 16:12:00,Wayne,Pennsylvania,610,No Subject Provided,N
7176671551,2019-11-12 06:39:18,2019-11-11 15:14:00,Miroy,Pennsylvania,717,Warranties  & protection plans,Y
4842146529,2019-11-12 06:39:44,2019-11-06 16:12:00,Wayne,Pennsylvania,610,No Subject Provided,N
7178484032,2019-11-12 06:40:21,2019-11-06 13:56:00,Wayne,Pennsylvania,610,No Subject Provided,N
7192142511,2019-11-12 06:40:51,2019-11-06 12:01:00,Wayne,Pennsylvania,610,No Subject Provided,N
6108398224,2019-11-12 06:41:39,2019-11-05 17:40:00,Wayne,Pennsylvania,610,Warranties  & protection plans,N
7722293006,2019-11-12 06:43:21,2019-10-11 12:41:00,Jensen Beach,Florida,772,Dropped call or no message,Y
9893081407,2019-11-12 06:51:26,2019-11-11 17:25:00,St Petersburg,Florida,502,Medical  & prescriptions,Y
8173741497,2019-11-12 06:53:48,2019-11-12 00:00:00,Phoenix,Arizona,602,No Subject Provided,Y
5174049362,2019-11-12 06:53:48,2019-11-11 20:30:00,Howell,Michigan,517,No Subject Provided,N
9043049593,2019-11-12 06:55:21,2019-11-09 14:26:00,Green Cove Springs,Florida,904,No Subject Provided,Y
5139476141,2019-11-12 06:56:46,2019-11-11 17:34:00,cincinnati,Ohio,513,No Subject Provided,Y
9043043792,2019-11-12 06:57:42,2019-11-11 11:00:00,Green Cove Springs,Florida,904,No Subject Provided,Y
5139474061,2019-11-12 06:58:03,2019-11-11 16:15:00,cincinnati,Ohio,513,No Subject Provided,Y
8002507430,2019-11-12 07:07:56,2019-11-11 19:45:00,,Kentucky,502,"Calls pretending to be government, businesses, or family and friends",Y
8173741497,2019-11-12 07:09:07,2019-11-12 07:00:00,,Pennsylvania,215,Computer  & technical support,Y
,2019-11-12 07:09:18,2019-10-15 10:24:00,Joppatowne,Maryland,614,Computer  & technical support,Y
8552375972,2019-11-12 07:10:18,2019-11-12 17:21:00,rex,Georgia,770,No Subject Provided,Y
6302568591,2019-11-12 07:11:19,2019-11-11 15:59:00,,Kentucky,502,"Reducing your debt (credit cards, mortgage, student loans)",Y
8173741497,2019-11-12 07:12:06,2019-11-12 06:09:00,Smyrna,Tennessee,615,"Reducing your debt (credit cards, mortgage, student loans)",Y
8773659864,2019-11-12 07:12:15,2019-11-10 11:25:00,,Kentucky,502,"Reducing your debt (credit cards, mortgage, student loans)",Y
3867557970,2019-11-12 07:13:28,2019-11-11 15:00:00,Lake City,Florida,386,Other,N
2143962498,2019-11-12 07:14:04,2019-11-11 20:31:00,Coppell,Texas,214,No Subject Provided,N
2246360789,2019-11-12 07:15:49,2019-11-11 20:05:00,Danville,Indiana,224,Other,Y
8552293454,2019-11-12 07:16:17,2019-11-11 10:15:00,Pulaski,Wisconsin,920,Warranties  & protection plans,Y
,2019-11-12 07:18:45,2019-11-11 00:00:00,,Missouri,314,No Subject Provided,
8006394542,2019-11-12 07:17:42,2019-11-11 16:30:00,Pulaski,Wisconsin,920,Warranties  & protection plans,Y
9842551911,2019-11-12 07:18:04,2019-11-12 07:04:00,,New Hampshire,603,"Reducing your debt (credit cards, mortgage, student loans)",Y
4195501472,2019-11-12 07:20:10,2019-11-11 16:29:00,,Ohio,419,No Subject Provided,
8667659644,2019-11-12 07:21:01,2019-11-12 07:09:00,Silver Spring,Maryland,240,"Reducing your debt (credit cards, mortgage, student loans)",Y
8004234343,2019-11-12 07:21:05,2019-11-11 17:59:00,Metter,Georgia,478,"Reducing your debt (credit cards, mortgage, student loans)",Y
8553194453,2019-11-12 07:22:24,2019-11-04 15:00:00,kingsport,Tennessee,423,No Subject Provided,Y
6614653053,2019-11-12 07:23:17,2019-11-12 07:06:00,egg harbor twp,New Jersey,609,Medical  & prescriptions,N
8177864535,2019-11-12 07:25:29,2019-11-09 13:59:00,,Maryland,443,Medical  & prescriptions,N
8003970091,2019-11-12 07:26:29,2019-11-11 12:24:00,,Connecticut,203,No Subject Provided,Y
,2019-11-12 07:27:11,2019-11-12 05:58:00,,Minnesota,612,No Subject Provided,Y
,2019-11-12 07:28:08,2019-11-12 00:00:00,,South Carolina,803,"Reducing your debt (credit cards, mortgage, student loans)",Y
8552008820,2019-11-12 07:28:09,2019-11-11 18:35:00,New York,New York,212,Dropped call or no message,Y
8438688061,2019-11-12 07:28:51,2019-11-11 19:05:00,Shelby Township,Michigan,586,Warranties  & protection plans,Y
9374045044,2019-11-12 07:30:02,2019-11-08 11:58:00,,Ohio,937,No Subject Provided,N
9046755075,2019-11-12 07:29:59,2019-11-11 18:00:00,St Augustine,Florida,904,No Subject Provided,Y
9047120657,2019-11-12 07:30:12,2019-11-11 16:32:00,,Florida,561,No Subject Provided,Y
9202830627,2019-11-12 07:30:27,2019-11-11 13:56:00,southampton,New Jersey,609,Other,Y
8332216729,2019-11-12 07:30:28,2019-11-11 14:55:00,,Connecticut,203,No Subject Provided,Y
8334163098,2019-11-12 07:30:54,2019-11-11 17:49:00,St Augustine,Florida,904,Dropped call or no message,Y
8336356240,2019-11-12 07:31:47,2019-11-11 10:21:00,Colorado Springs,Colorado,719,Dropped call or no message,Y
7279354047,2019-11-12 07:32:26,2019-11-11 12:26:00,Colorado Springs,Colorado,719,Dropped call or no message,Y
7192601619,2019-11-12 07:33:07,2019-11-11 17:13:00,Colorado Springs,Colorado,719,Dropped call or no message,Y
8435945031,2019-11-12 07:33:52,2019-11-11 09:04:00,Brick,New Jersey,732,Medical  & prescriptions,Y
8884629502,2019-11-12 07:34:00,2019-11-11 20:34:00,Colorado Springs,Colorado,719,Medical  & prescriptions,Y
3522675649,2019-11-12 07:34:23,2019-11-12 07:27:00,Sarasota,Florida,352,Computer  & technical support,Y
8003970091,2019-11-12 07:34:25,2019-11-11 16:42:00,,Connecticut,203,No Subject Provided,Y
9782432475,2019-11-12 07:34:39,2019-11-11 13:29:00,Brick,New Jersey,732,Medical  & prescriptions,Y
2059078688,2019-11-12 07:35:10,2018-11-11 22:42:00,,Alabama,205,No Subject Provided,N
